[368],0.0773933134497649
[538],0.03928665927652547
[630],0.01531272204798348
[775],0.03724565797562854
[177, 775],0.011019630318341333
[825],0.0309936166169572
[39, 825],0.0264189609099147
[704, 825],0.011785784359947392
[834],0.014106522335866364
[274],0.02572803192953108
[52],0.018986308734339624
[687],0.01834569811729237
[25],0.012553473298472754
[240],0.013698196701465841
[561],0.027136375811213306
[217, 561],0.011112766260603873
[448],0.01388839404977946
[120],0.04912055020190521
[39],0.04299119433111791
[39, 145],0.010853496043742307
[401],0.03710410357758743
[401, 684],0.010661614855865972
[401, 460],0.01141278186011501
[814],0.016175713370586056
[814, 829],0.012531303175592201
[581],0.030315930093174872
[419, 581],0.011472494950498062
[205],0.03578190157307159
[205, 829],0.010415424153422032
[205, 529],0.012979543873321535
[704],0.017753943792531562
[39, 704],0.017753943792531562
[39, 704, 825],0.010860793370483134
[733],0.01060261497849524
[854],0.02820870225144582
[419, 854],0.011964196318305169
[35],0.019753055724495597
[674],0.02416685011069716
[145, 674],0.010344579495369466
[950],0.01407911533536303
[937],0.04640805687724657
[857],0.015924616188642708
[964],0.01460241608948632
[895],0.03424422820260009
[120, 895],0.013925116417925657
[422],0.012747181736981491
[449],0.01765598950855346
[766],0.061523115398122594
[883],0.048692886866546777
[283],0.04016741410757574
[217, 283],0.013725362226207757
[381],0.029614169801971894
[966],0.038764849437231394
[438, 966],0.014313190438772825
[368, 966],0.010255637652145148
[738],0.021051831848300142
[978],0.010769303803883027
[883, 978],0.011041060231488443
[294],0.01457466447644546
[853],0.01743645321247211
[853, 883],0.011093903416320808
[229],0.022378034447769857
[104],0.011630959398560507
[569],0.02778323974693809
[798],0.03152988297748891
[620],0.020874967003229456
[120, 620],0.010559344100969566
[143],0.014538111867329158
[143, 460],0.012543983814436999
[529],0.06938377407525666
[682],0.04109494533592926
[368, 682],0.019351171535138708
[494, 682],0.011908394399502972
[658],0.018324592136133088
[782],0.028157368916215987
[529, 782],0.01926638472553891
[947],0.03634805088242974
[32, 947],0.01536977242608939
[177, 947],0.013770730322297996
[217, 947],0.015613365612595905
[350],0.030296470200455592
[39, 350],0.011856561863408973
[809],0.022150022982643288
[970],0.020565569977644874
[177, 970],0.010491533992070666
[39, 970],0.011120996388575166
[214],0.01878937641083237
[214, 354],0.016079022241874835
[185],0.014674242613128075
[390],0.026574023191430776
[390, 722],0.022531332298645727
[227, 390],0.01103684690514377
[227],0.0188259806186947
[227, 722],0.0188259806186947
[279],0.02936916431132505
[279, 766],0.010187389735340181
