[368],0.07735762599434587
[825],0.030771033871179604
[39, 825],0.015537287185577002
[630],0.014904563024433427
[52],0.01963277114503305
[834],0.01372229041533483
[240],0.014108112420214565
[538],0.03940439816599084
[561],0.027541502765418335
[448],0.013539623608767485
[687],0.01733062803780101
[25],0.013706289446428757
[775],0.03692593913333322
[274],0.026079237646658114
[120],0.04905701857309974
[39],0.04226823774971047
[814],0.01696729753764453
[704],0.017587006477858342
[39, 704],0.014803683878322076
[401],0.036313009406246634
[581],0.029189375247264917
[205],0.03557196021273781
[674],0.02471017020835626
[35],0.01949316716197308
[950],0.014284692906533364
[854],0.027843130172900268
[733],0.011191993043092239
[937],0.04623720052936317
[964],0.015010211771818993
[895],0.033402480512133514
[449],0.01897152622913668
[857],0.015776369616923424
[422],0.01247533090003493
[766],0.061774483942943464
[883],0.04821560792150091
[283],0.04048455177411938
[217, 283],0.010864721709029166
[738],0.020863275478734105
[229],0.022490363997701695
[294],0.013946569797593483
[708],0.010584606968980517
[978],0.011098446523095884
[966],0.03889186246631448
[853],0.01785102763639397
[381],0.029320375118814978
[620],0.020652818174800084
[569],0.027857519708396592
[143],0.014337053930896076
[104],0.01121666457859978
[798],0.03036666310986931
[529],0.06933577101401378
[682],0.04100609727878442
[368, 682],0.01499679773019524
[7],0.010182042201536597
[782],0.027282243418606113
[529, 782],0.011684605282305903
[809],0.021399458532136074
[970],0.02046436625572801
[658],0.01862838745627604
[214],0.019276499814630692
[214, 354],0.010672643211571381
[947],0.036204789802438526
[350],0.030408341243247552
[185],0.015773322682096424
[227],0.01869282402668263
[227, 722],0.01223148914449729
[390],0.02637642973878696
[390, 722],0.013570255687489593
[71],0.034667607222942806
[675],0.029678069903116968
[208],0.014329852768918034
[618],0.012967050511201802
[192],0.019610735580318533
[597],0.028576547851488113
[530],0.012418812494380775
[914],0.039564848767739365
[280],0.020931281625975195
[932],0.01773706580071406
[496],0.014403364977022638
[279],0.029773138572370125
[720],0.038071426399091605
[217],0.053113545467582235
[653],0.02621173461185907
[277],0.0101332824895001
[183],0.03844687595644779
[706],0.018867099117069977
[276],0.02439219022798941
[878],0.020360815535868115
[177],0.04559248638595692
[571],0.028949714729198866
[490],0.010532580846848867
[910],0.016710050421263778
[795],0.03323538140795682
[623],0.017833722031275256
[161],0.022805786110052444
[960],0.02714646802424428
[175],0.027537867681056236
[424],0.014780177005616508
[125],0.012738930061473891
[130],0.017128056291631853
[392],0.023930137041791217
[862],0.0362277996238152
[461],0.015282965849841238
[900],0.011733942433704339
[921],0.023776460329871445
[78],0.02429427381443361
[27],0.020946445865658164
[778],0.025716513914437963
[572],0.015977329830751067
[147],0.01371968470461479
[579],0.02153967145096301
[803],0.02204770878265269
[411],0.020059697015190864
[523],0.0219684334870572
[458],0.01043093059332298
[614],0.03087499502340073
[888],0.035928759432312565
[290],0.017633235899063914
[266],0.010229450503321694
[944],0.027071142198547372
[513],0.012997442972841668
[480],0.02290132261889579
[204],0.021653661900985836
[334],0.021153219683494186
[874],0.02223370728373451
[43],0.016281500046065524
[70],0.02405772606473088
[70, 684],0.011623942941563024
[504],0.013145867569830872
[151],0.02613464338971408
[890],0.014019629212487643
[722],0.05767674033678067
[419],0.04992534068362703
[469],0.014751119001411689
[810],0.012872419471106619
[846],0.01467663101595941
[73],0.021343680065151853
[918],0.029760268857961198
[310],0.013883427897610835
[844],0.027823782320140645
[967],0.016852727229492746
[789],0.04240252859287411
[789, 829],0.012849679024999798
[403],0.01743454251545931
[788],0.023000671354484244
[975],0.017181381767816067
[526],0.02753099064358685
[774],0.020146869101950977
[326],0.014878030955200211
[116],0.021662071419462702
[198],0.014997539233631788
[701],0.01230617734938112
[946],0.01344996002948564
[171],0.010894928294100046
[805],0.01751437160251236
[541],0.037166785267544515
[638],0.022717185003213194
[631],0.02780343335113984
[678],0.0131608426884817
[935],0.017221359873916188
[780],0.022243119145002623
[487],0.03125940201264947
[735],0.0164845047138614
[471],0.02880093127749405
[956],0.03567315418540045
[17],0.016948348622497063
[763],0.018318909982911802
[758],0.02826530729308845
[242],0.022722912915818152
[145],0.04538021094718957
[792],0.013068086097755031
[676],0.026810791958484025
[385],0.016359802818459293
[885],0.030715873767207285
[790],0.011154667059016308
[617],0.02588983370153205
[522],0.027005261911866096
[859],0.012192181733409862
[354],0.05764331179731424
[684],0.05333557672854948
[548],0.02776898952144899
[841],0.019015676050500963
[12],0.03360821046091756
[740],0.016160870880835104
[296],0.021843386499285838
[296, 829],0.01011276088733095
[829],0.06752819252273151
[884],0.01633329009687867
[605],0.01613167284377357
[477],0.024329060412102498
[346],0.03420895681791062
[217, 346],0.017120705558093276
[283, 346],0.011970222409371397
[217, 283, 346],0.010775884874601956
[210],0.01982601356657027
[460],0.04372669937143692
[746],0.019999261886136644
[234],0.014111383010089613
[649],0.012750900542191173
[600],0.011791043363626887
[28],0.014274494424201761
[157],0.011373106308065772
[115],0.0170217490734133
[744],0.021503777196710577
[736],0.014143845369311047
[5],0.010818941369935987
[919],0.036767855533269174
[517],0.012683287442677221
[494],0.050519632629140596
[641],0.015051715342860227
[196],0.020727148051489723
[489],0.0336417702115949
[673],0.016163094739940122
[362],0.04376947685111993
[591],0.012491040815461546
[573],0.012047922195330402
[58],0.01314071152592035
[472],0.020908302142590908
[651],0.012516811761585606
[628],0.010929378719319323
[181],0.01212918242153413
[31],0.01662646433325093
[871],0.027964875583613765
[168],0.015226238593399286
[154],0.014641053140778817
[580],0.01656894256082567
[111],0.011443091901301248
[832],0.020590962093909274
[632],0.011197298025495366
[988],0.011255987019842229
[72],0.027570855845617193
[981],0.015005156831885712
[10],0.013318288097280048
[132],0.025906130503923465
[32],0.04174389683592425
[54],0.025565643149148557
[239],0.027490022819415278
[348],0.01200683780068078
[21],0.026506549198844185
[100],0.017405766215063644
[500],0.014706191144614425
[319],0.014065710173047464
[639],0.01562884408379991
[765],0.01708612398579448
[684, 765],0.010425944347012123
[48],0.02435388188445983
[126],0.010794016587896641
[521],0.01607329107405792
[285],0.025694700749652216
[140],0.026538157418560204
[594],0.015003757404887035
[112],0.026550380862135025
[387],0.020724318249315702
[583],0.013507586033276677
[93],0.02734271179123503
[606],0.02642067686679491
[952],0.015498134882924466
[236],0.025581477941890345
[90],0.01843405169326383
[941],0.010827567179685024
[593],0.025734516623714388
[718],0.012328765316738682
[122],0.010228172772430849
[423],0.01417292856178184
[516],0.015386745576378534
[1],0.014975074660222737
[797],0.027218357261323493
[6],0.02122003000519359
[69],0.023354857838530935
[913],0.019315500838075636
[577],0.016837789795523504
[611],0.013865914711132705
[995],0.014846289128682915
[470, 995],0.010819668498933158
[110],0.01741853300452875
[509],0.029188133171265947
[343],0.015506336865233663
[527],0.011914855620666288
[33],0.014449442562049837
[33, 217],0.01064183960239089
[33, 283],0.01025775335324461
[336],0.01069720310156425
[989],0.012662937099287749
[793],0.030152770720053984
[97],0.014197983770885513
[574],0.01289397911680131
[598],0.03175524386466185
[529, 598],0.01206098448934906
[470],0.04065087549283054
[427],0.018508137660223984
[37],0.012219131845506425
[992],0.010969459492311593
[55],0.019371179894130237
[897],0.019233200580511544
[275],0.016763004776947425
[259],0.015028329498177626
[51],0.015859024032710695
[378],0.011459448419110618
[45],0.01757269055389481
[534],0.015238866199777377
[470, 534],0.010040846548979684
[162],0.014148187306268614
[906],0.014215800053973614
[912],0.010174961468164434
[576],0.012859693496918479
[716],0.01209804109615763
[373],0.020023189473601335
[665],0.012968101053655541
[546],0.010386994960491289
[963],0.012980003996141378
[349],0.02006363818633679
[823],0.010274280984194724
[197],0.012799894217449231
[749],0.013084543578978106
[8],0.03056123649163611
[413],0.025876312091443126
[982],0.01618524028804558
[984],0.01728602395038702
[94],0.012381473780269625
[692],0.049434899138394016
[694],0.02807922846291021
[515],0.011587186102645138
[217, 515],0.011438411759201936
[283, 515],0.011354414299082141
[217, 283, 515],0.01079102671368164
[567],0.011001111161119764
[57],0.027348067503730148
[57, 937],0.010046331527218576
[812],0.014998335547901897
[800],0.019042960562270648
[414],0.011368530773186883
[41],0.013923219200106219
[923],0.017166237239915696
[377],0.011372064343167773
[160],0.010795585447826623
[991],0.012459798146302764
[752],0.025566451094365616
[998],0.025948739174803975
[899],0.012504066114551307
[710],0.010218910162250351
[867],0.015728136927464702
[438],0.04472661505551777
[563],0.010615430541671678
[170],0.012047198882630143
[357],0.010391774892662343
[361],0.01075015002937028
[332],0.01845168810209888
[322],0.011745156915041877
[928],0.010253236677493989
[75],0.03125393683573422
[486],0.014992750811549578
[440],0.019280093089733056
[38],0.023984853985272434
[784],0.012306162705930995
[265],0.013227130859790473
[686],0.014994739469290303
[540],0.012671035940570608
[468],0.011071988932350457
[663],0.023704454706522694
[819],0.012576768838355777
[684, 819],0.010625945771451307
[886],0.03027497204674668
[429],0.010500048932776427
[843],0.011568936521604449
[578],0.012900176917858637
[129],0.015557253349725447
[510],0.03197321480309014
[68],0.016360172747706278
[860],0.012397114110131488
[4],0.013835926143362862
[887],0.01648323863317797
[309],0.012384767124187655
[804],0.013039007608360617
[325],0.010114730265450058
