[10307],0.04134621335025072
[10311],0.0355439829862972
[10307, 10311],0.02123570669243357
[10311, 10315],0.022691584701415527
[10311, 12487],0.013052820685356202
[10311, 12895],0.012097094807784977
[10295, 10311],0.013331131854432108
[10311, 12703],0.01457989915744533
[12487],0.0332192224267136
[10307, 12487],0.01160025325718591
[12483, 12487],0.013389347019280065
[10315, 12487],0.012594121358713769
[12487, 12703],0.014477983040602887
[12559],0.01754852755032212
[12695],0.01964868834107293
[12703],0.02797516862173759
[12695, 12703],0.010956630623752975
[10307, 12703],0.012438306818207021
[10315, 12703],0.012640710010340186
[12703, 32213],0.01058177458858625
[12691],0.012744759884282543
[12831],0.016330856939486726
[12819],0.014287256023209153
[12567],0.014431512150625067
[12663],0.02729560901253429
[12895],0.0547002290113166
[12875],0.02045745303049004
[12407],0.012319211839888006
[12715],0.01843076376896402
[12723],0.019153766222552465
[12483],0.03002914727857961
[10311, 12483],0.0102798906214274
[10315, 12483],0.013828750521491035
[12621],0.02248833196482432
[12431],0.018721791586904037
[12679],0.029598427208608506
[10307, 12679],0.01156712493732995
[12679, 12895],0.013334445526437696
[12627],0.010777369028433967
[12355],0.01584366997511325
[12411],0.011960597419799497
[10877],0.022554888597279454
[12751],0.016338398930190696
[12463],0.010208329689672656
[12655],0.010873824108137193
[10315],0.05265659551120895
[18787],0.010798957985719008
[18863],0.01505982574152826
[10295],0.028712640980409185
[10295, 10307],0.026471062727544698
[10295, 10315],0.019518734610945224
[10295, 12895],0.01345340694777411
[12827],0.015830112393496312
[12827, 12895],0.017675334379968034
[10335],0.017874095353155733
[10315, 10335],0.010989799016017526
[12659],0.0158224846430498
[12795],0.012314526178431446
[12759],0.0123879512590441
[12755],0.010527489175157195
[12783],0.016265842981074096
[12779],0.013024767887932352
[12763],0.010578290022349876
[12603],0.010410049146961349
[12339],0.012273361356963315
[34889],0.0104146395775447
[34893],0.018827912654848424
[32205],0.01149160751015926
[33469],0.05781168691998616
[33449],0.05768326677869872
[33449, 33469],0.016701576274440386
[32213],0.024134632651407854
[10311, 32213],0.010786516712556834
[34885],0.012376915799791742
[33433],0.012360901549511942
[33433, 33469],0.011664226755118497
[47945],0.010075358580765796
[47957],0.01025148063791679
