[368],0.07673401580253766
[240],0.015723533934944717
[240, 470],0.012478012096539367
[775],0.037757097816528064
[177, 775],0.017843510105001455
[354, 775],0.01118281457926516
[529, 775],0.010013652269702413
[75, 775],0.013728482424899767
[561],0.02865511463382141
[368, 561],0.0138803830475209
[561, 829],0.011402674986374173
[561, 914],0.011129012495429864
[217, 561],0.019029685351599872
[346, 561],0.01258920771238082
[561, 888],0.012359714195398691
[561, 883],0.011021891655012358
[52],0.02034989373810268
[630],0.015695647842497974
[630, 883],0.01620819201296856
[687],0.01506241102417124
[368, 687],0.014643450774206148
[538],0.039893865235496796
[368, 538],0.016040918935572013
[529, 538],0.012203301610708282
[120, 538],0.013702233176809343
[460, 538],0.012595058991772427
[538, 878],0.015416106417499678
[538, 780],0.010123477282474258
[448, 538],0.014075663404552435
[538, 887],0.010810761917673115
[538, 937],0.016423896539593884
[538, 684],0.011081325858202354
[25],0.013651864713922148
[825],0.03061033929887727
[39, 825],0.03061033929887727
[704, 825],0.015890181106929697
[39, 704, 825],0.014598044122095073
[692, 825],0.012099813576520577
[274],0.025028079244395922
[145, 274],0.011363151063868688
[274, 883],0.010411966098198527
[448],0.014075663404552435
[448, 878],0.011466352720676122
[448, 780],0.011081877222095344
[448, 887],0.012822379157482272
[834],0.011420601845522255
[175, 834],0.010898843576369699
[120],0.04773979835329065
[39],0.042861665127647754
[39, 368],0.013390308269115227
[39, 145],0.017951379263837094
[704],0.018806976362754912
[39, 704],0.018806976362754912
[814],0.016153922877107305
[814, 829],0.01863114148662383
[205],0.034921115624354473
[120, 205],0.014343192456325133
[205, 883],0.016766883017004686
[205, 460],0.012450949663397022
[205, 368],0.013840203312797391
[205, 766],0.013292588128383116
[205, 829],0.015966396789684565
[205, 529],0.01936310422502284
[581],0.02882181340272232
[120, 581],0.011342721618965608
[581, 966],0.010718271832773765
[581, 631],0.010239314734429732
[419, 581],0.01983965116021306
[368, 581],0.011036529375549269
[401],0.036767400302118176
[401, 684],0.018851880124802056
[401, 883],0.01227847788668239
[401, 460],0.019457308452514845
[32, 401],0.010873273014903076
[401, 571],0.01084457260365404
[368, 401],0.010062201370495976
[401, 758],0.011282726066522796
[950],0.014043808990652532
[722, 950],0.01164072012014259
[766, 950],0.013561814447142388
[692, 950],0.01266411990359506
[692, 766, 950],0.010753938571567832
[829, 950],0.013223762376949142
[529, 950],0.010484812698572555
[733],0.010061996045669253
[35],0.022175360769550134
[35, 529],0.01185333918537647
[854],0.02757238015138161
[419, 854],0.0184045878678022
[854, 899],0.011049366770052558
[529, 854],0.01487315345530462
[674],0.025456504286050244
[145, 674],0.01758458469719269
[438, 674],0.011743591777586857
[39, 674],0.012269092114339306
[283, 674],0.011191938911786466
[937],0.045959317877901605
[368, 937],0.015070123584737695
[449],0.01765463516779603
[449, 470],0.01155976606352631
[449, 829],0.012932682689152706
[895],0.03339503379952913
[120, 895],0.025291301238725528
[593, 895],0.010067354095875435
[862, 895],0.010446885813122869
[766, 895],0.01242414919415338
[857],0.015457854501256701
[857, 937],0.015123171295979737
[21, 857],0.012770942708468336
