"[368]",0.07828
"[538]",0.03982
"[775]",0.03771
"[825]",0.03085
"[39, 825]",0.01187
"[561]",0.02783
"[274]",0.02628
"[52]",0.01983
"[687]",0.01762
"[630]",0.01523
"[240]",0.01399
"[25]",0.01395
"[834]",0.01373
"[448]",0.0137
"[120]",0.04973
"[39]",0.04258
"[401]",0.03667
"[205]",0.03605
"[581]",0.02943
"[704]",0.01794
"[39, 704]",0.01107
"[704, 825]",0.01102
"[39, 704, 825]",0.01035
"[814]",0.01672
"[854]",0.02847
"[674]",0.02527
"[35]",0.01984
"[950]",0.01463
"[733]",0.01141
"[937]",0.04681
"[895]",0.03385
"[449]",0.0189
"[857]",0.01588
"[964]",0.01518
"[422]",0.01255
"[766]",0.06265
"[883]",0.04902
"[283]",0.04082
"[966]",0.03921
"[381]",0.02959
"[229]",0.02281
"[738]",0.02129
"[853]",0.01804
"[294]",0.01445
"[978]",0.01141
"[708]",0.0109
"[798]",0.03103
"[569]",0.02835
"[620]",0.021
"[143]",0.01417
"[104]",0.01158
"[529]",0.07057
"[682]",0.04132
"[368, 682]",0.01193
"[947]",0.0369
"[350]",0.03069
"[782]",0.02767
"[809]",0.02163
"[970]",0.02086
"[214]",0.01893
"[658]",0.01881
"[185]",0.01529
"[390]",0.02685
"[390, 722]",0.01042
"[227]",0.01818
"[227, 390]",0.01049
"[914]",0.04037
"[720]",0.03864
"[71]",0.03507
"[279]",0.03014
"[675]",0.02976
"[597]",0.02883
"[280]",0.02108
"[192]",0.02004
"[932]",0.01786
"[208]",0.01483
"[496]",0.01428
"[618]",0.01337
"[530]",0.01263
"[217]",0.05375
"[183]",0.03883
"[653]",0.02634
"[276]",0.02479
"[878]",0.02047
"[706]",0.01923
"[177]",0.04629
"[795]",0.03361
"[571]",0.02902
"[175]",0.02791
"[960]",0.02732
"[161]",0.0232
"[623]",0.01845
"[910]",0.01695
"[424]",0.01448
"[490]",0.01066
"[130]",0.01711
"[125]",0.01287
"[862]",0.03649
"[392]",0.0242
"[461]",0.01498
"[78]",0.02471
"[921]",0.02425
"[27]",0.02165
"[900]",0.01165
"[778]",0.02514
"[803]",0.02237
"[579]",0.02164
"[411]",0.02047
"[572]",0.01589
"[147]",0.01383
"[888]",0.03686
"[614]",0.03134
"[944]",0.02794
"[523]",0.02244
"[290]",0.01793
"[458]",0.01124
"[266]",0.01022
"[70]",0.02411
"[480]",0.02309
"[874]",0.02237
"[204]",0.02174
"[334]",0.02146
"[43]",0.01721
"[513]",0.01287
"[151]",0.02611
"[890]",0.01437
"[504]",0.01296
"[722]",0.05845
"[419]",0.05057
"[918]",0.03012
"[844]",0.02814
"[73]",0.02179
"[469]",0.01502
"[846]",0.0148
"[310]",0.0139
"[810]",0.01267
