[55831],0.015432746784547126
[56765],0.0119835318466934
[55835],0.011386579214261023
[55323],0.04127802795514962
[55267, 55323],0.014002927456251578
[55327],0.02526366183417992
[55287],0.016732603809697162
[55295],0.021386986750938503
[55295, 55323],0.01144006088714328
[55267, 55295],0.010115644600053411
[55283],0.025004695546329326
[84731],0.014418038711059464
[55343],0.015217624664690935
[55859],0.011892866303687815
[89705],0.010682946676291683
[55319],0.029195126386719582
[55319, 55323],0.01723751016379519
[55267, 55319],0.014099324289438157
[55367],0.01519219661648315
[82719],0.015925612164457516
[56041],0.011020663111084109
[55463],0.012180429014327495
[55875],0.015091474353478665
[55559],0.01207275976632367
[55871],0.011181807050974218
[55887],0.013837349369792484
[89721],0.011140811909896712
[197025],0.010072182600316185
[55531],0.011499101114437986
[55291],0.023411328725282267
[55291, 55323],0.010766324813486617
[56761],0.024609827067004587
[55315],0.026244091618718695
[55315, 55323],0.014136902624866932
[55267, 55315],0.01174831754910049
[56769],0.019442242448345425
[55267],0.04594230761784765
[55271],0.02715091675322861
[55267, 55271],0.013367993158945915
[55271, 55323],0.010582229058947512
[55351],0.02660968221098649
[55267, 55351],0.010107547067555591
[55323, 55351],0.012811993457106326
[203729],0.015807266354635918
[55275],0.013441480227594203
[55339],0.011737754041422624
[84759],0.011324087008186833
[55543],0.01760775067714778
[222439],0.010840068391594503
[55891],0.011601820850486208
[55551],0.016806914363371214
[55843],0.011900580241018031
[56057],0.013585365869406013
[55387],0.019045961918407087
[55335],0.013771661918008592
[55307],0.012109127471205305
[55643],0.010189259964187885
[55943],0.010330048709295117
[244119],0.010822571858124347
[250271],0.01250432821417462
[253633],0.011604548902259175
[270057],0.012299156794347146
