[4],0.5872026751012288
[9],0.21652660030067106
[4, 9],0.16667709761918328
[10],0.16517124626729682
[4, 10],0.1192774656620981
[9, 10],0.04506347914220525
[2],0.13702728834613803
[2, 4],0.10251265233101889
[2, 9],0.04653070825201824
[2, 4, 9],0.03927316364662897
[2, 10],0.04226611429692526
[2, 4, 10],0.03565627351984339
[2, 36],0.045768689708834305
[2, 4, 36],0.03837795306791227
[11],0.09792719431450377
[4, 11],0.06765943560782782
[9, 11],0.027662470437495746
[10, 11],0.03840026048330203
[4, 10, 11],0.030098270381166664
[2, 11],0.026346649842140097
[11, 36],0.02933388013435947
[11, 43],0.026396547578528693
[12],0.05790175566387282
[4, 12],0.05790175566387282
[9, 12],0.039541817202581736
[4, 9, 12],0.03360927253759358
[10, 12],0.031753188679656916
[4, 10, 12],0.026411588457050394
[2, 12],0.03251623825491514
[2, 4, 12],0.0267010404783379
[2, 9, 12],0.015997682271567067
[2, 12, 36],0.01536136177334097
[11, 12],0.020234541975774293
[4, 11, 12],0.016484090905212453
[12, 36],0.0393246510999086
[4, 12, 36],0.032954532072147866
[9, 12, 36],0.019990584207994346
[4, 9, 12, 36],0.017661466892297525
[12, 64],0.015112297156376213
[12, 63],0.016403430889479032
[12, 31],0.022719023616933676
[4, 12, 31],0.01849079043225255
[12, 34],0.019086946680563006
[4, 12, 34],0.015562807951667576
[12, 37],0.01680511666222147
[12, 43],0.02376719820156759
[4, 12, 43],0.019642462888521266
[12, 66],0.01732268937388066
[4, 12, 66],0.014482499602070315
[12, 35],0.018612574674002864
[4, 12, 35],0.015667845568924244
[12, 82],0.014582021055896524
[12, 24],0.016170737035365347
[1],0.013838991280420808
[1, 4],0.013838991280420808
[1, 9],0.013838991280420808
[1, 4, 9],0.012366052287556297
[1, 173],0.010223327398773314
[3],0.01695154814895236
[3, 4],0.01695154814895236
[3, 9],0.01123419076666389
[2, 3],0.010118338077567268
[3, 36],0.012279486726795623
[3, 4, 36],0.01048055628625536
[8],0.011478171467037179
[4, 8],0.016773825958207894
[13],0.0224516545097623
[4, 13],0.0224516545097623
[9, 13],0.01626589203689068
[4, 9, 13],0.014124451563683034
[10, 13],0.014721216489298156
[4, 10, 13],0.0122965532749129
[2, 13],0.016025224995006204
[2, 4, 13],0.01327787388653729
[13, 36],0.014594616901756775
[4, 13, 36],0.012184900968512567
[13, 24],0.014156850580690826
[4, 13, 24],0.011932598335320597
[13, 35],0.013893462348229966
[4, 13, 35],0.01164607880165781
[13, 66],0.010864332586007695
[13, 43],0.012663030344921267
[4, 13, 43],0.010572496861302108
[36],0.21643702202693038
[4, 36],0.15782475140125607
[9, 36],0.07127789357257283
[4, 9, 36],0.06211195092947219
[31],0.1103402853855273
