[368],0.0776977485376152
[538],0.03871019867990282
[825],0.030440672064907862
[39, 825],0.020449636396921746
[687],0.01735583720545741
[561],0.027721778904428156
[52],0.019829479523818284
[274],0.025809296617913827
[25],0.013720760500633622
[775],0.036813787598691944
[240],0.013561945603138644
[630],0.014610935633544432
[834],0.013422546097366738
[448],0.014175037481892987
[120],0.04917874298915081
[39],0.04237185023293203
[401],0.03605854575544964
[401, 460],0.01005010011662331
[205],0.036624656140750673
[581],0.02900298157308525
[814],0.01654500128288751
[704],0.017850618179958734
[39, 704],0.018996351950333994
[854],0.02866970133325768
[950],0.014848753829213563
[674],0.025237660962084785
[733],0.011240399669872447
[35],0.019864924631042724
[937],0.04643694132520109
[895],0.03373124212722135
[120, 895],0.012053202362376472
[964],0.014846827473417635
[422],0.012592676805709116
[857],0.01625030725600026
[449],0.01789707712938939
[766],0.062132141007936834
[883],0.04854916043601913
[283],0.04023094433266753
[217, 283],0.01066243003080914
[229],0.022565249304061726
[853],0.018012925815794653
[978],0.011598193151445583
[966],0.03915480735338721
[438, 966],0.011768823219513166
[738],0.020855515761412168
[381],0.029159557150560837
[294],0.01372319872053387
[708],0.011067034149705085
[569],0.02783932387615135
[798],0.031202984590382583
[620],0.02097685362914942
[143],0.01402351464476161
[104],0.011701693811964817
[529],0.06934176822830168
[350],0.03039824995297448
[658],0.01844780778240641
[214],0.01865727710902816
[214, 354],0.013028678766635665
[947],0.036594883637766557
[32, 947],0.011920442830271683
[217, 947],0.01297998910931268
[185],0.015292398457919994
[809],0.021434537028739365
[682],0.03962766860069421
[368, 682],0.019148385120975876
[494, 682],0.011016328848719618
[782],0.027340777327684123
[529, 782],0.015126278359073493
[970],0.020637479152702653
[390],0.025902502556307903
[390, 722],0.016969694840660837
[227],0.017694793605510444
[227, 722],0.015790606290887778
[71],0.03468400074223352
[71, 766],0.011143608103588177
[496],0.013778084243612324
[279],0.029902067376415993
[192],0.019847840535688048
[597],0.028635857924957778
[597, 766],0.010173585672188628
[675],0.029495384224831642
[208],0.014869900714658598
[932],0.01686190084042047
[914],0.03975564019563514
[720],0.03841604596321491
[217],0.053175485285242165
[276],0.024720138594052487
[653],0.026700933152036577
[368, 653],0.010061502256993139
[183],0.038884728201627465
[183, 766],0.010727122470320252
[706],0.018520111906432744
[277],0.01012012607008187
[878],0.020027641367333034
[177],0.04547834612381335
[424],0.014189575544935254
[490],0.010685035886871324
[795],0.03339561671587743
[175],0.029094284241632993
[623],0.016914907547444114
[571],0.02967588914370357
[960],0.02706747424802225
[766, 960],0.011010199306703113
[910],0.01662000527981557
[161],0.022928006748467362
[125],0.013016529307671857
[130],0.0167373710086991
[862],0.03565511358971976
[120, 862],0.011151397664252952
[494, 862],0.011942677148727142
[461],0.01498022843610701
[392],0.02351354232098561
[27],0.02163424872454552
[27, 354],0.010091638084446238
[921],0.024274688974883173
[900],0.011204301797453037
[78],0.024879958374560442
[803],0.022017697480701214
[778],0.024076331286619995
[579],0.021863697396099047
