[368],0.07290832658676896
[538],0.041191211314787285
[368, 538],0.01402281265575195
[538, 937],0.010323327897388785
[274],0.02580685128561536
[274, 538],0.011105039781840827
[130, 274],0.010208356507779388
[145, 274],0.013030968646711815
[25],0.013598344895968466
[825],0.03021503932361922
[39, 825],0.03021503932361922
[704, 825],0.01429258886693583
[39, 704, 825],0.013348410286921717
[692, 825],0.01038641949917625
[52],0.020764351851338764
[775],0.03611359906544989
[177, 775],0.01760681604362781
[354, 775],0.010164523538388816
[75, 775],0.01334034107728119
[687],0.01803148379470291
[368, 687],0.010192437751930213
[630],0.014647250899433929
[630, 883],0.01624644565856539
[561],0.027624537205034834
[368, 561],0.012422893149584741
[561, 829],0.01329608053222687
[346, 561],0.012894584387730322
[561, 888],0.012178438694306348
[217, 561],0.0207995163979161
[240],0.013732957798215343
[240, 538],0.011784159874845119
[448],0.013914499891062204
[448, 538],0.013914499891062204
[448, 887],0.011013075697434892
[834],0.012730739186579897
[538, 834],0.012019478818061445
[175, 834],0.01057745957600823
[120],0.047175564219024246
[39],0.04168748033900695
[39, 368],0.013660348107997877
[401],0.037489112666092984
[401, 684],0.017201937608141236
[401, 883],0.013632398791555802
[401, 460],0.0195379561371814
[32, 401],0.011098052700380142
[401, 571],0.011621437067677244
[368, 401],0.010084097452879281
[401, 758],0.01087316864931818
[205],0.033729839280118204
[120, 205],0.013041199580869725
[205, 883],0.014881352327223832
[205, 460],0.012753907560897075
[205, 368],0.01510988247093457
[205, 538],0.012108057946804453
[205, 766],0.014286476967282365
[205, 829],0.01615388992363186
[205, 529],0.019365423075151992
[21, 205],0.011968736255319162
[581],0.02836318916103711
[120, 581],0.010961578868873216
[581, 966],0.02160751236037781
[419, 581],0.020710235787522565
[814],0.016872264770922425
[814, 829],0.01780660742196945
[704],0.01748726246253045
[39, 704],0.01748726246253045
[704, 884],0.010664106224166133
[733],0.011666054627241018
[950],0.014428205276481669
[722, 950],0.012152897747840995
[766, 950],0.014428205276481669
[692, 950],0.012808437560984308
[692, 766, 950],0.011211095613360623
[829, 950],0.011506422489321757
[529, 950],0.011583910569001998
[674],0.024001810456297873
[145, 674],0.01709889604831631
[438, 674],0.011028000465257069
[35],0.01988095375057981
[854],0.026587362358337596
[419, 854],0.018821451755978557
[854, 966],0.015368677264758192
[529, 854],0.012878819798280918
[937],0.045375333067747076
[857],0.016016305325579516
[857, 937],0.0135770078604522
[21, 857],0.01327904027148338
[793, 857],0.013595029090399863
[413, 857],0.015137192817169302
[529, 857],0.011072722205400736
[964],0.013903498071667237
[937, 964],0.016050803267272998
[895],0.03372217952246049
[120, 895],0.023933012630894864
[862, 895],0.01112878274627583
[766, 895],0.013731864823798205
[422],0.010328691012918454
[422, 692],0.012575990412271238
[449],0.01718267889263716
[449, 470],0.011612604059898996
[449, 829],0.012338394012528621
[766],0.06169881293814883
[883],0.04836789403209976
[966],0.040063761252868695
[438, 966],0.0149245577031462
[368, 966],0.013432374158241318
[381],0.028846488491945568
[368, 381],0.013746819221404498
[381, 460],0.011200759957726972
[708],0.0106802282037153
[708, 883],0.021435106382482038
[294],0.01494478476166172
[294, 883],0.013992833823622639
[978],0.01220625995976553
[883, 978],0.018422589074174933
[738],0.01897105983880424
[438, 738],0.012548693094301048
[538, 738],0.011696045131380726
[529, 738],0.010499715698951298
[229],0.021010601636913134
[229, 529],0.012763339654101436
[229, 692],0.012905465276976233
[283],0.03905506498756684
[283, 766],0.010168707760637616
[145, 283],0.013299996193984165
[217, 283],0.034307014497604885
[33, 283],0.013393736951568057
[33, 217, 283],0.012683717858651453
[283, 684],0.010657968163404922
[283, 346],0.01339080434042488
[217, 283, 346],0.012479863563485839
[283, 515],0.010943841985157634
[217, 283, 515],0.012485773257607106
[39, 283],0.01166214809949859
[853],0.017615796106433358
[766, 853],0.01117823768732365
[853, 883],0.017615796106433358
[623, 853],0.013365723290529014
[795, 853],0.017492928652795593
[571, 853],0.01450383840961249
[620],0.02190156727276546
[120, 620],0.01842912620814992
[143],0.01450933590018368
[143, 460],0.019043594899178888
[104],0.0125781864316945
[798],0.03136609582005152
[692, 798],0.013286345699887082
[798, 966],0.0125580075878127
[789, 798],0.015335621659559602
[722, 798],0.010276414082643289
[569],0.028356091850361843
[392, 569],0.01045399528316308
[494, 569],0.012565945714948389
[470, 569],0.011866539761759876
[529],0.06923286461824228
[658],0.018969937315001503
[368, 658],0.01619726714450074
[460, 658],0.012252972547713075
[362, 658],0.011952761497759432
[7],0.01087676755265081
[7, 470],0.01087676755265081
[7, 419],0.01087676755265081
[782],0.026001228903112295
[529, 782],0.026001228903112295
[598, 782],0.011396535941087645
[529, 598, 782],0.010707629253172495
[214],0.01549338709824474
[214, 354],0.01549338709824474
[120, 214],0.010657215290133134
[809],0.020869116710310352
[529, 809],0.012750516215172857
[145, 809],0.013846020129100209
[809, 829],0.012392414151544235
[682],0.03819624611317645
[682, 883],0.01424690786570928
[682, 722],0.011146332580671946
[682, 937],0.013482375775878387
[368, 682],0.03819624611317645
[494, 682],0.023275575920663715
[368, 494, 682],0.019568082470447803
[145, 682],0.0108885830238665
[682, 829],0.011951665217973702
[350],0.028136998690852483
[350, 803],0.010499962818618721
[350, 354],0.01059792523051429
[350, 937],0.012473231878496341
[39, 350],0.0156325236361888
[350, 411],0.010512224612988688
[350, 368],0.010611087817052323
[120, 350],0.01139290255555637
[32, 350],0.01317091226174687
[947],0.036692852521308654
