[55835],0.011880861736489218
[56765],0.011799340126140655
[55323],0.041325805652355135
[55267, 55323],0.013495834760070708
[55287],0.017334981910115545
[55295],0.020954384798794284
[55295, 55323],0.011870182172535817
[55267, 55295],0.010903244052275074
[55327],0.026244359947518368
[55283],0.025118448740506488
[84731],0.014469617240142351
[55343],0.015063871106059168
[55859],0.011755555041926687
[89705],0.010658990984317437
[55319],0.029098961975403192
[55319, 55323],0.01759356438276565
[55267, 55319],0.012927267176419949
[55367],0.01482657086068271
[82719],0.015529616751762653
[55267],0.046008685208148506
[55291],0.023166812101458444
[55291, 55323],0.010569530770528152
[55487],0.01028900171388887
[56041],0.011268379382019864
[55871],0.011842984045941628
[55887],0.013354878950147775
[89721],0.01169619307266556
[55531],0.011532343571702006
[55843],0.011695352968688252
[55875],0.015442565881123282
[56769],0.019320765680859244
[55351],0.026551619090569842
[55267, 55351],0.01091100148890566
[55323, 55351],0.01357566265014745
[55271],0.027453753400344512
[55267, 55271],0.012953927884042633
[56761],0.025224291437116814
[203729],0.01580705097039701
[55275],0.013747577672314262
[55339],0.011709665764701914
[55315],0.025814970361998053
[55267, 55315],0.01237499517498715
[55315, 55323],0.015317456117432734
[84759],0.011586072654537708
[55543],0.017626066859111923
[55831],0.015236674898588865
[55463],0.011768962407892611
[222439],0.010707721135536488
[55891],0.011726230979504282
[55559],0.011836031089780355
[55551],0.016546834023020048
[56057],0.013321265988156005
[55387],0.019472873364336563
[55307],0.012113787686596607
[55335],0.014471806256847256
[55643],0.01018782998245062
[244119],0.011248207954240282
[250271],0.01332566114276356
[250539],0.01010133400234021
[253633],0.011340281100795978
[270057],0.0115560332359557
[55347],0.010383852124605462
