[56765],0.011577482351048487
[55831],0.0158656971237006
[55835],0.01122546619568557
[55323],0.040944314177729896
[55267, 55323],0.013138420414480347
[55327],0.02586629263484958
[55295],0.021277069717251733
[55295, 55323],0.012032249821345492
[55287],0.017267155620793454
[55283],0.02517676629173513
[84731],0.014181096314849572
[55343],0.015067814891708584
[55859],0.011526796058041272
[89705],0.01114755808114992
[55319],0.02907418011216879
[55319, 55323],0.017263965626957176
[55267, 55319],0.012916292126167144
[55367],0.015253150116489667
[82719],0.01553536002440148
[56761],0.024902541385152743
[55559],0.01205047189880961
[55463],0.011654554112925921
[55871],0.012142937949901827
[55887],0.013521409446188517
[89721],0.011134134494995838
[55531],0.011300312226895629
[55291],0.02354438107630406
[55291, 55323],0.010753667709481994
[55267],0.04516687216908834
[55315],0.026587139415059056
[55267, 55315],0.011731454782718196
[55315, 55323],0.014584981676652509
[55875],0.015500836209064782
[55351],0.026811106324689835
[55323, 55351],0.011957036587528334
[55271],0.026870627086852488
[55267, 55271],0.01115240155728388
[55487],0.0100070548629112
[56041],0.011101641386145434
[203729],0.016253798817845767
[55275],0.013497572597509586
[55339],0.011813204823072292
[84759],0.010875896749949095
[56769],0.019339729166577065
[55543],0.01793752300166011
[222439],0.010967023646147144
[55891],0.012026668199594479
[55551],0.016712319604011178
[55843],0.011903495802196415
[56057],0.013392384792108926
[55387],0.01970240550466205
[55335],0.014196135066608079
[55307],0.01223995405051441
[244119],0.010692182265630226
[250271],0.01243687392736538
[253633],0.011611208821043125
[270057],0.011574225647699252
