[368],0.07724436300126278
[448],0.013212662673890107
[834],0.013483521189003622
[240],0.014204074065806233
[775],0.0372320580188119
[274],0.025950346112310355
[630],0.015513824604855944
[825],0.030468104676328548
[39, 825],0.019485644704280825
[561],0.02758782478420822
[687],0.017343224298468168
[25],0.013786318825117822
[52],0.019748743488580543
[538],0.039443261917130046
[120],0.049596713147327894
[39],0.042141698298843636
[704],0.017439906856243824
[39, 704],0.017728718327075968
[814],0.01657137554840442
[581],0.029221592025942034
[205],0.03644831450828269
[401],0.0362840877524797
[854],0.0281930130304964
[950],0.014789585049786506
[35],0.020493395058606485
[733],0.012283029480301019
[674],0.025436764652910088
[937],0.04637780698746931
[857],0.015475062499189245
[422],0.01110641313667121
[895],0.03314958730068728
[120, 895],0.010527710817680131
[964],0.01468635053550629
[449],0.018580656632635986
[766],0.062016139291375214
[883],0.04836161958840519
[283],0.040498060611013416
[217, 283],0.0123596082880055
[978],0.01132945189285068
[853],0.017784284000364046
[708],0.010082995003534285
[294],0.01333767159214708
[738],0.02116304524542574
[229],0.02236965564340697
[381],0.028765581896793357
[966],0.038193927282520634
[438, 966],0.010511835591437665
[798],0.030284411391301034
[620],0.020825399246563563
[104],0.011532573902072693
[143],0.013536510549834183
[569],0.028175350351358538
[529],0.06966367600998785
[682],0.04079174056954412
[368, 682],0.016227532528918273
[494, 682],0.01036949236935849
[970],0.01952700669137567
[782],0.027843821724760215
[529, 782],0.015442061727416453
[658],0.01842334493476389
[185],0.015353458889149789
[809],0.021381015533190946
[350],0.029967932009878823
[947],0.03728153020632085
[32, 947],0.012024128906124915
[177, 947],0.010181509615958428
[217, 947],0.011485714637124118
[214],0.019230156766071357
[214, 354],0.01307240495155918
[390],0.026774975817136375
[390, 722],0.017557420227313155
[227],0.018701248948294842
[227, 722],0.016705053616566105
[914],0.040613248999930185
[280],0.021668861906286252
[279],0.02993161243675192
[720],0.03845086942087734
[675],0.02948254266918557
[932],0.01743055156116787
[71],0.03530887962584567
[71, 766],0.010974313275304496
[618],0.013204250477461982
[597],0.02838831106693174
[496],0.013807839060060743
[192],0.01948696511052769
[530],0.012092647335829092
[217],0.05332328904481851
[276],0.02444159865108853
[706],0.018551301390933597
[653],0.026611767390488476
[878],0.020233527138771565
[183],0.03878596578933983
[183, 766],0.01122310109125173
[177],0.045901944614095906
[623],0.018345895002005612
[175],0.027501126646418014
[795],0.03332938090530903
[161],0.022337428649472295
[960],0.027086038208009304
[766, 960],0.010103172618104294
[424],0.014652914119161975
[571],0.02896513333213389
[910],0.016708917492387815
[130],0.016367650038364195
[125],0.013280003081254703
[461],0.014714282223219308
[392],0.023867474499895666
[862],0.03570137235552218
[120, 862],0.0103468148303889
[494, 862],0.01282543389804732
[78],0.024229062380699284
[27],0.02154164151839602
[921],0.024031759501070633
[900],0.011247641049721192
[147],0.013360151123821929
[778],0.023934522939287307
[803],0.021993410167592948
[579],0.02181124948142464
[411],0.02023369710978173
[572],0.015666870952987553
[290],0.01820696507388917
[523],0.022192059521865613
[266],0.010169300982995419
[944],0.027795309994446415
[494, 944],0.010319532574865578
[888],0.03631371165540033
[458],0.010896250965368693
[614],0.030737607937525897
[208],0.014639881552656215
[204],0.021250921621804423
[43],0.01699278092117067
[513],0.013278747820599842
[334],0.02107257472064016
[70],0.023481651481628115
[70, 684],0.014435772290521953
[480],0.02345616698302208
[874],0.0220370113524548
[890],0.014443439406301842
[151],0.02633280962504294
[504],0.012710535246425207
[722],0.057844157038326266
[419],0.05038346628883253
[844],0.028080997139949344
[918],0.029879778748046603
[846],0.013751269239840937
[310],0.015798792264477453
[810],0.01230803605942754
[469],0.014826590589914737
[73],0.02157174826779774
[967],0.0171393893570267
[789],0.04234026563507321
[789, 829],0.013381906173530496
[326],0.015156319544351617
[526],0.028143828715113273
[788],0.02375709898635726
[403],0.01700665176459866
[774],0.02065449463503736
[975],0.01727390086599102
[198],0.013991037108585331
[116],0.021756817339426245
[201],0.011082072871626816
[171],0.010935806340472793
[701],0.012924270148191882
[805],0.017584439919552865
[946],0.013384221436915221
[541],0.0375000161348995
[494, 541],0.012270066391838537
[631],0.02798981849128198
[494, 631],0.0112385350118991
[471],0.02829194466271339
[678],0.01322629923912008
[780],0.022769337051120015
[487],0.03094724204064216
[935],0.017336815300957445
[735],0.016597538982679398
[638],0.021602332207112364
[242],0.022923418364752333
[956],0.03522791807421963
[354, 956],0.010446754764871747
[758],0.028145343497270808
[763],0.01742604359724123
[17],0.01617758433114699
[145],0.04504667080182208
[385],0.01724349313075951
[676],0.02677334425249424
[792],0.012746540014934865
[885],0.029983356653941327
[790],0.010691294887580059
[859],0.012309899712829881
[522],0.026519548134778567
[617],0.026521202160140915
[354, 617],0.012523481068809966
[354],0.0584036110663877
[684],0.05363998454522464
[841],0.019374902019817487
[12],0.033475600132114175
[12, 722],0.012395635983056711
[740],0.015382660221687494
[548],0.027774657602745705
[296],0.022586023271138043
[296, 829],0.011747359446183367
[296, 368],0.010058933561841192
[829],0.06756712790170327
[477],0.024346407316248337
[884],0.015827991408564036
[884, 937],0.010319422058394132
[346],0.03394239367277512
[217, 346],0.021991090047182586
[283, 346],0.014662362462822945
[217, 283, 346],0.013422160461860545
[210],0.019988486059922525
[605],0.016251971528415666
[460],0.04402324025604284
[649],0.012654055247808105
[746],0.019875426685232005
[234],0.014038143809667331
[600],0.012180058047395198
[28],0.014272152030221188
[157],0.01083755436497974
[115],0.017567295932573855
[5],0.010106543068340985
[736],0.014689423483713002
[919],0.036559328766774486
[744],0.02193697387042503
[517],0.012002667077046784
[494],0.05034165475070399
[673],0.01618280420927254
[641],0.014593169544885796
[489],0.034182950911822024
[196],0.02084845122143748
[362],0.04310256091357872
[591],0.012446945747262099
[651],0.012473011008169348
[573],0.012157189173215172
[31],0.01648568938868919
[472],0.02094219453457429
[628],0.011018877967237493
[58],0.012536326148956067
[58, 354],0.012290201222114418
[181],0.012510180137469287
[632],0.010245715534576594
[580],0.016103513788070466
[832],0.020562572912166524
[154],0.014367787530815143
[168],0.015044257540788536
[871],0.028382522721231304
[988],0.011552579495445726
[111],0.01080467690467868
[72],0.028078019054497756
[981],0.0158280222210009
[10],0.014168009656381458
[132],0.02609270464943489
[32],0.041971604178118564
[239],0.027087373267701817
[54],0.02539054645941073
[348],0.012464467014429463
[21],0.02631829948739948
[100],0.017370352449534554
[500],0.014229483475191531
[639],0.015515279716859582
[48],0.024065927012311368
[126],0.010276187825810162
[319],0.01352757184118428
[765],0.016802583328308446
[684, 765],0.013681122528226907
[521],0.015619900569590665
[112],0.025686946200501083
[285],0.02555053299468506
[32, 285],0.011614991031019177
[594],0.01413858939580396
[140],0.025881509983613056
[387],0.019607698749278785
[583],0.013702569026218228
[354, 583],0.011021776093012234
[93],0.027775043945930476
[606],0.02582385549726922
[952],0.01583330680960881
[236],0.025190450423439852
[90],0.018665672542429512
[941],0.011205654603389986
[593],0.025653236456855084
[120, 593],0.010983807879516885
[718],0.012589086803441415
[122],0.010649301671276498
[1],0.015027522209652361
[516],0.015300929208839579
[423],0.013766457556859893
[913],0.019527812340586034
[797],0.02661124168746695
[419, 797],0.010355804815372275
[69],0.023597534580525843
[69, 362],0.012271501242524397
[6],0.02118518013543167
[6, 32],0.010076910393261463
[577],0.017226959669140895
[110],0.018002663005731598
[611],0.014931928420399865
[995],0.014993309895945635
[470, 995],0.012043577655251164
[509],0.030403841713362776
[343],0.015420735125669232
[527],0.011688487159589356
[33],0.014197234045382619
[33, 217],0.014197234045382619
[33, 283],0.014197234045382619
[33, 217, 283],0.013372065195147663
[336],0.010905190186041743
[989],0.012915199537857544
[793],0.03013579803174353
[574],0.013038422575693069
[97],0.01409206493778123
[598],0.032108437956683895
[529, 598],0.01660146323738394
[470],0.040382756556049455
[427],0.018297431714749405
[992],0.01107191760433954
[37],0.012248232835914395
[55],0.019121701036141987
[897],0.019114161667470583
[275],0.016471646142731576
[51],0.01559382246167293
[259],0.014461559431658404
[534],0.014714300839564874
[470, 534],0.011935179928182566
[45],0.016369952921463184
[162],0.014123898085739979
[378],0.011419525146508597
[906],0.014145553019508303
[576],0.013511667091303537
[373],0.019882599561224713
[716],0.011632062907644835
[546],0.010019962007599997
[217, 546],0.010531480972639885
[665],0.013053528684994972
[963],0.013233640389484541
[349],0.020302051608362962
[749],0.01285916328634257
[413],0.026007099684560515
[197],0.012443919982102104
[8],0.030563089228255028
[823],0.010420772563324285
[94],0.01170895878574975
[982],0.01664286134204453
[984],0.016912104884636694
[692],0.04914333788069295
[515],0.011381996796925213
[217, 515],0.011381996796925213
[283, 515],0.011381996796925213
[217, 283, 515],0.013417258863466779
[694],0.0285613927452269
[567],0.010656016184891702
[800],0.018195534675194087
[812],0.014139709942869925
[57],0.02735053713007709
[57, 937],0.013857500846883657
[41],0.012352326998874752
[414],0.011612443460339976
[923],0.017765949755461797
[377],0.011008548048637608
[991],0.012569665278294886
[752],0.025812361526393716
[998],0.02709071129717584
[899],0.012555144729542804
[710],0.010217614488665613
[867],0.0148827474618765
[438],0.04471173383901589
[563],0.010617184814392678
[170],0.011555495284485242
[357],0.01138898055295289
[332],0.01827898865917784
[361],0.010822498947208199
[322],0.011557062700756704
[928],0.011097750420092225
[75],0.030825058223018585
[75, 684],0.013150357800756518
[75, 438],0.012900368764463288
[75, 438, 684],0.010975709576637037
[486],0.015366508571197424
[440],0.01940584504433028
[38],0.023913845094113605
[38, 362],0.01037435440705712
[784],0.012403036459697632
[265],0.013645527825494394
[686],0.01436355421802571
[540],0.01253205563769449
[819],0.012649385822198
[684, 819],0.014435104226891426
[663],0.022873634000969402
[886],0.02996248090631691
[429],0.010056543527965861
[843],0.012546677784265919
[129],0.015406668245861553
[578],0.011956142560520869
[510],0.032324995898162436
[68],0.0159439290205939
[860],0.012442415011180924
[4],0.014161672016158441
[887],0.01661167273835908
[804],0.012461537047193086
[325],0.01018390639948142
[826],0.01996369871658656
[394],0.011885494678395898
[707],0.013544734319998822
[815],0.013248088879364208
[494, 815],0.010278096220928252
[948],0.01127863491491668
[309],0.012480860832100071
[308],0.013931062546582421
[661],0.027222626302374847
[217, 661],0.011855531617563347
[634],0.024429893656583684
[351],0.01587748350754184
[405],0.015286584262179825
[688],0.01130154982800467
[949],0.013327601798710198
[163],0.012758111608369151
[893],0.019437393350405292
[335],0.014471544880590262
[173],0.01054218582412258
[258],0.011282099392022682
[85],0.014955161152389276
[450],0.019460605655166805
[450, 937],0.011017958854028651
[428],0.010110031082880219
[769],0.01612734360914233
[550],0.012004777261528774
[554],0.010438300029121689
[366],0.010201504488922677
[820],0.014523637830598136
[207],0.012012047312886751
