[10307],0.04692795543773713
[10311],0.03978054427703762
[10307, 10311],0.010419113452568707
[10311, 10315],0.012935807523237476
[10295, 10311],0.012382134827690346
[12487],0.03805241434851114
[10311, 12487],0.01031844568974199
[12483, 12487],0.014714271333176779
[12559],0.018438978557766637
[12695],0.023858259789940075
[12703],0.03268346699775164
[12695, 12703],0.010318445689741995
[12487, 12703],0.010586893057280005
[12691],0.016811516392067467
[12823],0.010150666085030768
[12831],0.019797993355927808
[12819],0.0186738700043624
[12567],0.01493238481930147
[12663],0.030082883124727577
[12895],0.060786550786886544
[12815],0.011811684171672155
[12875],0.0227341364383747
[12407],0.012684138116170645
[12479],0.012264689104392506
[12483],0.034378041005335154
[12715],0.020368444011946048
[12723],0.02125767591691569
[12687],0.012147243381094658
[12621],0.02496560518103434
[12431],0.020099996644407994
[12679],0.0299989933223719
[12627],0.013103587127948796
[12355],0.018271198953055335
[12411],0.0133720344954868
[10877],0.023304587094392943
[12751],0.017432300929499087
[12463],0.013372034495486802
[12655],0.01271769403711292
[10315],0.05786718566491072
[18787],0.012348578906748191
[12571],0.011341901278480629
[12659],0.016878628233952014
[12759],0.014177376598100823
[12763],0.011677460487903158
[12779],0.013321700614073438
[12827],0.017063185799134357
[18863],0.014479379886581014
[10295],0.0337069225864904
[10295, 10307],0.01536861179155062
[10295, 10315],0.012113687460152347
[10299],0.012096909499681225
[10331],0.011576792725076354
[12683],0.013070031207006538
[10335],0.019579879869803116
[12795],0.015234388107781691
[12755],0.010939230227173635
[12771],0.01125801147612503
[12783],0.015855172645213342
[12603],0.010872118385289127
[12339],0.01526794402872392
[34889],0.01266736015569955
[34893],0.02015033052582142
[32205],0.014613603570350079
[33469],0.060601993221704266
[33449, 33469],0.02020066440723474
[33449],0.06137377940337606
[32213],0.027113184121338396
[33453],0.01092245226670251
[34897],0.011442569041307405
[34901],0.010352001610684263
[34905],0.01213046542062355
[34885],0.015720948961444343
[33429],0.010066776282675133
[33433],0.014949162779772558
[35185],0.010721116741049
[47945],0.010402335492097639
[47957],0.0105197812153955
