[55831],0.015303609013220061
[55835],0.011103869164935908
[56765],0.011768049705475655
[55323],0.04099767181878486
[55267, 55323],0.013361837164732817
[55295],0.02103592245144423
[55295, 55323],0.011400188586317467
[55267, 55295],0.010227690446044588
[55287],0.016886585935809346
[55327],0.026018135490572428
[55283],0.024682969376912726
[84731],0.014268018789568815
[55343],0.015084339593035831
[55859],0.011698604412360812
[89705],0.010623824616442132
[55319],0.029560064531721816
[55319, 55323],0.016966525269029434
[55267, 55319],0.013408624472130091
[55367],0.01496621285373517
[82719],0.01477027576723107
[55315],0.027315610285303507
[55267, 55315],0.011755821506735306
[55315, 55323],0.014681156771029517
[55351],0.027021789177754673
[55323, 55351],0.012424389832505876
[55487],0.010244830717329543
[55291],0.02353591550305332
[55291, 55323],0.011170840967270298
[55871],0.011969623241784915
[55887],0.013708693475870068
[89721],0.01116601587064984
[55531],0.011403994991676413
[55267],0.04573461718564183
[56761],0.02489179238359108
[55843],0.011899014175098277
[55875],0.015365553984850937
[55271],0.027347771295842566
[55267, 55271],0.012130520707037193
[56041],0.010938996851413724
[203729],0.015630319042367936
[55275],0.013151278532643156
[55339],0.011863635580268917
[84759],0.011711160677128726
[56769],0.020048196445716218
[55543],0.01730701463156204
[55463],0.01223788445247287
[222439],0.01062043696372066
[55891],0.012105236365790159
[55551],0.016663806837659292
[55559],0.011676076408537414
[56057],0.013046210964973307
[55387],0.01941050294983855
[55307],0.011886017200234725
[55335],0.014095022915732627
[55643],0.01002331738028314
[244119],0.010385398162177577
[250271],0.012660327441480776
[253633],0.01101289442937716
[270057],0.012236215077143581
