[368],0.07594779154895166
[825],0.030094911037148106
[39, 825],0.0250801652434372
[704, 825],0.011305063745286479
[39, 704, 825],0.010738011663420262
[274],0.025193624534810954
[52],0.019055312414142506
[538],0.03858222693167887
[368, 538],0.011747117302434256
[25],0.01356642535030248
[630],0.014964136723319681
[630, 883],0.011312199394141851
[448],0.012919417910150515
[775],0.03622153782797222
[177, 775],0.011835818489222986
[834],0.013921737089347635
[240],0.013816435807641428
[561],0.026186304469618147
[687],0.017144694614542377
[120],0.04782425687650717
[39],0.04186634069738368
[39, 145],0.012179600750134646
[401],0.0356452996011405
[401, 684],0.011815914343497822
[401, 460],0.013443542933051006
[205],0.03479139836692034
[205, 529],0.012619662930477542
[814],0.01640333710805281
[814, 829],0.010618968881076885
[581],0.029076817270040665
[419, 581],0.0113385974644835
[704],0.017833058897238546
[39, 704],0.02450983887623613
[674],0.02425405290477583
[145, 674],0.011016512304727428
[854],0.027902113640282836
[419, 854],0.010205004023052083
[950],0.013803174793423991
[733],0.01105622275746204
[35],0.018742138509848138
[937],0.04499089575271908
[368, 937],0.01152575692829601
[895],0.03311674952276458
[120, 895],0.014577455834904302
[449],0.017928600937839375
[422],0.012334934229756428
[964],0.014352300868278928
[857],0.01585021641958552
[766],0.060620066951380114
[883],0.0474752331571889
[381],0.028449724895482136
[738],0.020962793919103825
[978],0.010952434175790893
[883, 978],0.01264445315249376
[294],0.01380076400696713
[966],0.038666840864757364
[438, 966],0.015230957676679624
[368, 966],0.010804565173426976
[283],0.03958100196877439
[217, 283],0.021344288324457786
[708],0.010255150571807365
[708, 883],0.012194726352674835
[853],0.01757205805750509
[853, 883],0.011481498580341538
[229],0.022092654626764317
[569],0.027413778855446044
[620],0.020093397530330223
[120, 620],0.011362466098386103
[104],0.011033997874590034
[143],0.013132226551258166
[143, 460],0.01359774900337656
[798],0.029952858618422243
[789, 798],0.010529846915324435
[529],0.06848112129225455
[682],0.04050426000133096
[368, 682],0.019988753530676872
[494, 682],0.01299216792892457
[368, 494, 682],0.01111483313823494
[970],0.019953109636452516
[39, 970],0.010315628680876017
[185],0.014077471997547482
[782],0.02749726407893413
[529, 782],0.018375694760021412
[947],0.036476771423279875
[32, 947],0.01647609646847277
[177, 947],0.011621758454280496
[217, 947],0.01624133623697322
[7],0.010693937362006287
[658],0.017964598459673266
[368, 658],0.010608879299576447
[350],0.02932547895298475
[39, 350],0.01034723007118575
[809],0.020992412589857904
[214],0.018465887489511626
[214, 354],0.01740505586667557
[390],0.025848011264499246
[390, 722],0.02164950941077161
[227],0.01815700291979116
[227, 390],0.010245022969520887
[227, 722],0.01815700291979116
[932],0.017330477337195577
[720],0.037732844657509756
[529, 720],0.010283269119949718
[71],0.03394023023280929
[71, 766],0.015006207179761671
[71, 354],0.01076369562199543
[71, 937],0.012021120663500511
[496],0.013719440732731208
[597],0.027819891948068744
[597, 766],0.01309790038219254
[208],0.014292488400317606
[280],0.02055140205575733
[279],0.031016575514011067
[279, 766],0.011111679362923716
[618],0.013140341924142313
[675],0.02902818326140898
[914],0.039235250646198865
[192],0.01939127644835546
[530],0.012051508956349537
[217],0.05211948017173706
[878],0.02087905344453601
[706],0.019070344839109795
[276],0.023848636338630397
[653],0.02544247305952592
[368, 653],0.012468130246779213
[183],0.03780895337653788
[183, 766],0.012616170122726809
[177],0.045376735269042574
[175],0.02732755623760818
[175, 766],0.013000569476697471
[424],0.012792192265073813
[960],0.027603117277178728
[766, 960],0.014570909263263088
[470, 960],0.010974476949609445
[910],0.01605942769355564
[766, 910],0.011014359740759342
[623],0.017638551990711883
[161],0.023326226875612446
[795],0.03182328036329982
[490],0.01011577232532661
[571],0.028358963342508297
[130],0.0164452637529893
[125],0.01240858232911253
[392],0.023711708793450657
[461],0.014763037065233551
[461, 829],0.010059322694244269
[862],0.03611479334181479
[120, 862],0.015530813901040219
[494, 862],0.016744215494883787
[900],0.01144536393801333
[27],0.021236684378694765
[27, 354],0.012686301560860895
[78],0.02370417242359932
[78, 177],0.010734581672549027
[921],0.023517375085759518
[354, 921],0.01016675058291802
[572],0.015906745068107114
[147],0.013356825420640036
[778],0.02471054462116069
[803],0.02178421966798085
[579],0.02094867574656275
[411],0.019874447587189384
[290],0.01754033996562689
[614],0.029657005137098055
[888],0.03462353778603064
[217, 888],0.010133784040313605
[458],0.011016125878150132
[523],0.021884774757643995
[266],0.010347366350059702
[944],0.027109643799013934
[494, 944],0.015530656355032365
[513],0.012340255172185746
[43],0.016784282423824955
[874],0.021138023756992586
[70],0.0232426101511816
[70, 684],0.019483941512200804
[334],0.021055857304945483
[204],0.020721672567829138
[480],0.022340623163344613
[354, 480],0.012794873566656189
[504],0.012401329368711661
[354, 504],0.011318943895772645
[151],0.02551242991234707
[890],0.013944230622632897
[722],0.057215275093061714
[419],0.04827647906462298
[810],0.011999726911156897
[470, 810],0.011055234754731908
[469],0.01525572873888593
[844],0.02783634980653298
[918],0.029388775591013973
[362, 918],0.012926540145147726
[73],0.021328595027478914
[846],0.014172181244363001
[310],0.0134252720982367
[967],0.01594421249327758
[789],0.04189055909884292
[789, 829],0.01427110254675537
[774],0.020201175875552372
[774, 883],0.012455283708303967
[975],0.017283257079179482
[403],0.01645508739927554
[326],0.014271966842578108
[788],0.02313199731714023
[526],0.026967773895049833
[116],0.0215556915809402
[198],0.014525693026051147
[541],0.03668166831072737
[494, 541],0.015935811437646392
[946],0.01287124297892412
[701],0.012620525984736704
[171],0.010410846900589339
[805],0.01678893855127469
[678],0.012700690879367902
[735],0.016612218392684636
[935],0.017676565336597283
[471],0.02810100888955924
[631],0.02764521401120401
[494, 631],0.015183156429396378
[780],0.022037959964216022
[487],0.030453020874555488
[217, 487],0.01267205342985552
[638],0.02215146971278978
[956],0.03517044770705299
[354, 956],0.01386211246369143
[937, 956],0.010297377266821336
[758],0.027123759246654586
[763],0.017885830666506907
[17],0.016253664612040013
[242],0.022343413298692105
[145],0.044621599010420024
[790],0.010473329781943071
[792],0.012358071786490978
[385],0.016192650418847054
[385, 684],0.014080837869218873
[385, 460],0.0108983324115103
[676],0.025984466235152732
[885],0.029529097782853626
[354, 885],0.010364807506441757
[120, 885],0.010485297778432958
