[368],0.07561045716701988
[240],0.011880420690150247
[240, 470],0.011880420690150247
[240, 956],0.010589518416412208
[630],0.01631845051189652
[630, 883],0.019775737886483687
[52],0.019223064004136696
[538],0.03983633874245403
[368, 538],0.015815570706144897
[529, 538],0.011525547918801296
[120, 538],0.011324859491401598
[538, 878],0.01422139458055645
[460, 538],0.010863739542457805
[538, 887],0.010246120868545686
[448, 538],0.012490194304973942
[538, 937],0.015062441083087285
[538, 684],0.010081904244873721
[561],0.024933180813015786
[368, 561],0.011994656457755232
[561, 829],0.013142276723757963
[346, 561],0.011240746014463097
[561, 888],0.010694492462046812
[217, 561],0.018306012869148954
[561, 883],0.010868804751797408
[274],0.02603189299674918
[145, 274],0.012241217078867463
[25],0.013554689745900309
[834],0.014036509203868789
[120, 834],0.011839300273303939
[175, 834],0.010067374179299154
[448],0.012490194304973942
[448, 878],0.011396086283957697
[448, 887],0.012101488974544473
[687],0.016669882663083526
[825],0.029095063968604572
[39, 825],0.029095063968604572
[704, 825],0.01798982981067437
[39, 704, 825],0.017397049136662752
[692, 825],0.013033951761053356
[775],0.03644078130302572
[177, 775],0.01971772861464303
[354, 775],0.011636240807269682
[75, 775],0.010936903876414654
[120],0.047668420099234894
[120, 354],0.011950060359756496
[39],0.040328020388403524
[39, 722],0.011150276054474212
[39, 368],0.014111033998933006
[39, 145],0.015694527674328867
[39, 419],0.012076398411619975
[704],0.01798982981067437
[39, 704],0.01798982981067437
[814],0.016243501985348508
[814, 829],0.016225967480660297
[205],0.03716429652984271
[120, 205],0.013266498550882931
[205, 883],0.01689029076354337
[205, 460],0.010948153443329727
[205, 368],0.015700968651773638
[205, 766],0.01375503121730569
[205, 829],0.019536656793019247
[205, 529, 829],0.010867092310321898
[205, 529],0.023791749348448465
[401],0.036009363915982334
[401, 684],0.016951896076901715
[401, 883],0.015806639957014895
[401, 460],0.017670144595120195
[32, 401],0.010850709427351501
[401, 571],0.012778750648549473
[401, 789],0.01127645745673037
[581],0.02789765133522599
[120, 581],0.014021845715896219
[419, 581],0.020738984834859555
[581, 966],0.011322078940838648
[581, 631],0.010994701567835974
[674],0.02415130397789853
[145, 674],0.015184638830581403
[438, 674],0.011784004102511545
[283, 674],0.010309231215380231
[35],0.020061782486351428
[35, 529],0.011014405208922088
[950],0.013627287656580809
[722, 950],0.011564410007933366
[403, 950],0.010961374342825937
[766, 950],0.012902586123098931
[692, 950],0.012801781322280117
[692, 766, 950],0.01095328057399412
[829, 950],0.012738007946219009
[529, 950],0.012590846103690493
[854],0.027061476851991374
[419, 854],0.016028808737123677
[529, 854],0.012804403611227182
[733],0.010119206806284914
[712],0.010227272767683373
[937],0.04506788283420622
[368, 937],0.01256709088919803
[422],0.012037960915168565
[422, 692],0.012583937312935679
[895],0.03291525086283014
[120, 895],0.02186187207608214
[766, 895],0.013206955818469
[449],0.018253591404889496
[449, 692],0.012954852162343681
[449, 470],0.011137994492186137
[449, 829],0.01124821497792303
[964],0.014994378920037498
[937, 964],0.017806672251433498
[857],0.014895521617046966
[857, 937],0.014895521617046966
[21, 857],0.012762816527871961
[793, 857],0.013290204484752256
[413, 857],0.01199758581174884
[766],0.06190664421785824
[883],0.048342151346840945
[283],0.04036728880791243
[217, 283],0.014220594962378843
[229],0.0221254970951449
[229, 529],0.012436609640115934
[229, 692],0.013499500458451196
[708],0.0113806350685897
[708, 883],0.022065200226596013
[853],0.0171007702849521
[766, 853],0.012866620288704935
[853, 883],0.0171007702849521
[623, 853],0.013138303851207303
[571, 853],0.01326811978053134
[795, 853],0.014593829273752308
[966],0.03814544273755787
[722, 966],0.012190168532443323
[354, 966],0.012098539206685292
[438, 966],0.020319091270892767
[32, 966],0.013912022435194486
[368, 966],0.015908028805085087
[692, 966],0.015556683386603641
[294],0.014503432272601226
[294, 883],0.014832064700354662
[978],0.011034562569254823
[883, 978],0.019231630425761127
[738],0.019881645265091234
[438, 738],0.012349491168892873
[529, 738],0.010151985189313862
[381],0.027838753123103653
[368, 381],0.014406499183956213
[217, 381],0.010536929145059756
[381, 460],0.012809613108940611
[143],0.013486135546136662
[143, 460],0.019817583200364863
[620],0.021030013181875452
[120, 620],0.01774314272559555
[569],0.026970569697766865
[494, 569],0.012042334161408394
[470, 569],0.010802867235288118
[798],0.030417620544227374
[692, 798],0.0132201765323603
[789, 798],0.01748764268735688
[104],0.011448504050619744
[529],0.06884689054636654
[214],0.01671122260090797
[214, 354],0.01671122260090797
[120, 214],0.012059812849609422
[185],0.016959608950232897
[185, 678],0.011357186904848146
[185, 471],0.013723604153765414
[809],0.020896001889202768
[529, 809],0.014467772870083662
[145, 809],0.011948331083900088
[809, 829],0.011767970567169005
[789, 809],0.010676192726384702
[350],0.029419456392050243
[350, 354],0.013325844351798868
[350, 937],0.01302960835425269
[39, 350],0.013530633182408065
[350, 368],0.010664306331074633
[120, 350],0.012733613606128775
[32, 350],0.014264168836057757
[970],0.020473140687788285
[177, 970],0.016408648764870616
[39, 970],0.014017683945693648
[682],0.039857877341853344
[682, 883],0.015049384913262033
[682, 722],0.011532441654015053
[682, 937],0.014073946592549678
[368, 682],0.039857877341853344
[494, 682],0.025540293569547685
[368, 494, 682],0.021398335224354734
[145, 682],0.010946394375688987
[682, 829],0.01077838635511767
[658],0.017751311568377812
[368, 658],0.017192865037788635
[782],0.026735111430042584
[529, 782],0.026735111430042584
[598, 782],0.012915767095382854
[529, 598, 782],0.012122663134297504
[947],0.036236817544882595
[529, 947],0.015328907999371658
[368, 947],0.018466044308347043
[937, 947],0.014432224905654926
[32, 947],0.02405363385001136
[177, 947],0.023115759794475745
[217, 947],0.024017765532493372
[923, 947],0.012456050341890318
[285, 947],0.01158108973641455
[32, 285, 947],0.01000543118948319
[661, 947],0.01062489684417866
[217, 661, 947],0.010143472169201681
[390],0.026010068141410138
[390, 829],0.011714902357080585
[390, 722],0.026010068141410138
[12, 390],0.010682302952589848
[12, 390, 722],0.010518423783417752
[227, 390],0.017235997138111834
[227, 390, 722],0.01615548086229615
[227],0.017235997138111834
[227, 722],0.017235997138111834
[12, 227],0.010229996282404803
[12, 227, 722],0.010834550850942027
[720],0.036360691374532066
[529, 720],0.016821388225361254
[368, 720],0.015446426311583087
[720, 766],0.011976383747204306
[32, 720],0.015730851101138508
[720, 722],0.010145764780838196
[494, 720],0.011038243820708886
[280],0.02063271864463417
[208],0.013155258005974313
[208, 458],0.01064626372993699
[208, 888],0.014103714574823999
[208, 290],0.012276814289389251
[530],0.011830934135963457
[529, 530],0.011830934135963457
[368, 530],0.010654167198173631
[914],0.038989983265231065
[368, 914],0.011722676356465943
[419, 914],0.010624579215179808
[177, 914],0.010727291409046517
[766, 914],0.01347195103454498
[362, 914],0.011445359576361003
[793, 914],0.01037142278334373
[618],0.012856671084617487
[279],0.028066847842559913
[279, 766],0.018424413762442467
[279, 362],0.010741597929307655
[932],0.017371369033843866
[496],0.013365218380643884
[496, 529],0.014989087123122349
[675],0.028941192423715078
[529, 675],0.013600374811567438
[675, 829],0.010712234686708538
[675, 766],0.010428047677965922
[675, 886],0.012735636995010919
[460, 675],0.013120951825196245
[597],0.028474271733843134
[597, 766],0.021632448404714653
[177, 597],0.010831936290268771
[470, 597],0.013359233024979657
[192],0.01857985369009375
[192, 487],0.010088333782284546
[192, 888],0.011428459273921714
[192, 935],0.01354447650200206
[71],0.035039602990791924
[71, 529],0.01195277616151715
[71, 766],0.02241714107786542
[71, 354],0.01880711650840987
[71, 283],0.015417117883285317
[71, 684],0.016406206555936696
[71, 438],0.01370419443289128
[71, 937],0.020894206772487413
[71, 368],0.011501012315859298
[217],0.05233363308659409
[653],0.02454724077063395
[529, 653],0.017218547282474503
[368, 653],0.020675254262565376
[183],0.036635559881875605
[183, 766],0.025263308526321217
[183, 283],0.017311700220884064
[706],0.018930323574467306
[276],0.023783375044336644
[276, 529],0.012432218568008671
[878],0.01963115282039069
[177],0.04511063225913328
[490],0.011121947809544747
[177, 490],0.012021718550590659
[175],0.02676408015932944
[175, 766],0.022139475255770893
[175, 177],0.013707374612536282
[175, 494],0.016431074459993374
[175, 910],0.01151267667548939
[145, 175],0.011480149751877174
[910],0.016056699685278446
[766, 910],0.016056699685278446
[362, 910],0.012285869210345092
[623],0.015612694866862887
[571, 623],0.012720017478507366
[623, 795],0.013061837496641712
[571],0.028265426318711834
[571, 795],0.014235990417835636
[161],0.022517689895939216
[161, 692],0.01147612530705992
[795],0.03309188866393506
[722, 795],0.014251539938756358
[368, 795],0.01713554889983399
[470, 795],0.013122990471771023
[960],0.02630304471479027
[766, 960],0.02448718735819161
[470, 960],0.014223448190345326
[829, 960],0.014139228374802274
[678, 960],0.010636674522670067
[185, 960],0.012850029187749412
[471, 960],0.018098294747835426
[424],0.013848736896341593
[125],0.013104187909293288
[130],0.01712529242309345
[862],0.035818119461586556
[392, 862],0.015048416318394531
[529, 862],0.010317593271736172
[120, 862],0.023513482610278594
[494, 862],0.02908905769167363
[815, 862],0.011722187665620835
[494, 815, 862],0.010402623563880374
[684, 862],0.012833280093049177
[105, 862],0.010454402795324794
[105, 494, 862],0.010635939108837188
[862, 944],0.011084274554996693
