[10307],0.04222762860372881
[10311],0.03541223107198102
[10311, 10315],0.013791618056241997
[10295, 10311],0.01183861725598339
[12487],0.03341257614858351
[10311, 12487],0.01720093483502277
[12483, 12487],0.02108203986869437
[10315, 12487],0.012601392489323
[12559],0.017396364712621265
[12695],0.01954130969605033
[10311, 12695],0.0102953343405729
[12691, 12695],0.010328102318202761
[10307, 12695],0.010242230095453346
[10295, 12695],0.012108847568844207
[12487, 12695],0.01039625189270467
[12703],0.028551926585795678
[12695, 12703],0.016682770121730132
[10311, 12703],0.017521413143589945
[12487, 12703],0.01796865935228139
[10311, 12487, 12703],0.01020122207316759
[12679, 12703],0.011581064145278068
[10295, 12703],0.010074198520561968
[12483, 12703],0.011622020866815614
[10315, 12703],0.011850851014600535
[12691],0.013756546030078247
[12831],0.016677105059772043
[12819],0.016169138044364675
[12567],0.013702537437624096
[12663],0.02792633654765207
[12895],0.057341305399060544
[12875],0.02009731463564458
[12487, 12875],0.010902377030756482
[12407],0.011584951799292682
[12479],0.010020241560942557
[12483],0.030832918791654666
[10311, 12483],0.012986802010200475
[10315, 12483],0.01100930707046617
[12715],0.018633400198735845
[12723],0.019755537762610586
[12621],0.0235255702145215
[12431],0.018796068005825926
[12679],0.02644241449711257
[12679, 12895],0.012092859687614567
[12627],0.01141108789783013
[12355],0.0160440429276775
[12411],0.01227802635168286
[10877],0.021771012348615986
[12751],0.01637291612486709
[12463],0.010025832838889435
[12655],0.010973992214977071
[10315],0.05316793818930437
[18787],0.01231436677531514
[12571],0.010298719733763723
[12659],0.014325353814125748
[12759],0.011591218090398543
[12779],0.011421109928291179
[12827],0.013867570309046945
[12827, 12895],0.0155251015850197
[18863],0.01365729488664662
[10295],0.028385012164087665
[10295, 10307],0.014901876082954032
[10295, 10315],0.012149474134437111
[10299],0.010000026515681151
[12683],0.010279293432857411
[12679, 12683],0.010351510973483401
[10335],0.01763625262146296
[12795],0.01223673047226686
[12783],0.014186890795053107
[12339],0.014966513792808486
[34893],0.01778997180126093
[32205],0.011695793033578773
[33469],0.05742243074352851
[33449],0.05706862485810986
[33449, 33469],0.017075539212527614
[32213],0.023967106620018015
[12487, 32213],0.012257051763420096
[12703, 32213],0.013188886279783258
[10311, 32213],0.010194140249358956
[34905],0.010550643806045342
[34885],0.013251474677548596
[33433],0.012521111792354656
[33433, 33469],0.010546555953788415
[47945],0.01071386057991193
