[368],0.07739259603675959
[25],0.014136528097211647
[52],0.019834515972696184
[240],0.01400166611029499
[274],0.025878276055996918
[448],0.01340435486358292
[538],0.03941108966751936
[448, 538],0.010336522502175665
[561],0.02746330149100209
[630],0.01503930613405587
[687],0.017457367555759887
[775],0.03722886381214987
[825],0.030620618021731844
[39, 825],0.0146410642850427
[704, 825],0.01334498510552336
[39, 704, 825],0.012628096266504168
[834],0.013505837027265778
[120],0.04908598145381117
[39],0.04222246673525189
[205],0.03562503140305187
[401],0.03570739165150383
[581],0.028790842888482972
[704],0.01780016248176131
[39, 704],0.015450580005958163
[814],0.016336978737972577
[35],0.019534699389746547
[674],0.02482413070910111
[733],0.011420654918923643
[854],0.02820176009110456
[950],0.013999583151087236
[937],0.0463291328586321
[422],0.012403718458904393
[449],0.018762843525178357
[857],0.01581388734796568
[895],0.03352139358875473
[964],0.014544548927391801
[766],0.06180368603558371
[883],0.04840071499049703
[283],0.04037195390344614
[229],0.02247250192812886
[294],0.014245279299681887
[381],0.02883302178455651
[708],0.010765043867245375
[738],0.021075736142651735
[853],0.017891181774163732
[966],0.038779700818307596
[978],0.011194477825913932
[104],0.012097376076424598
[143],0.014035978391970384
[569],0.028214733031222048
[620],0.021035982421922245
[798],0.03071658738104012
[529],0.06967399552939346
[682],0.040747646777934146
[368, 682],0.013544529277537078
[185],0.01546345883502626
[214],0.018691621027428686
[214, 354],0.010325680724684361
[350],0.03043365052072428
[658],0.018688453767851387
[782],0.027240007777603402
[529, 782],0.010263300599314048
[809],0.021258347894114574
[947],0.03617036782213842
[970],0.02044785029111375
[227],0.017847557368874972
[227, 722],0.014510229213951764
[390],0.02644918249621924
[227, 390],0.014085245471836094
[227, 390, 722],0.011933794397171411
[390, 722],0.013854577404404237
[71],0.03450136693590665
[192],0.01977052797281208
[208],0.01499025917099957
[279],0.030034545077270818
[280],0.021091831350657324
[496],0.0142154825080382
[530],0.01247197821819255
[597],0.02858359343130814
[618],0.012793596045607513
[675],0.029731425618107914
[720],0.03809974258717561
[914],0.039515787258200596
[932],0.0174669240080231
[217],0.05286953242994905
[183],0.038389586784397516
[276],0.02448762809465173
[653],0.025933054922850862
[706],0.01881707979016841
[878],0.020274526864043543
[177],0.04569284324898001
[161],0.022687286777931828
[175],0.027480261479058375
[424],0.013621659602570741
[490],0.010421772121446755
[571],0.028595654549041043
[623],0.01858813592822213
[571, 623],0.010801659555134355
[795],0.03344175443273996
[571, 795],0.010835007463009022
[623, 795],0.010551887766739326
[910],0.01684454941053094
[960],0.026912182819935498
[471, 960],0.010407439251547192
[125],0.013063951395917832
[130],0.016943146704544356
[392],0.023630942549459594
[461],0.014689897546825332
[862],0.035951024067120925
[392, 862],0.01017554822280061
[27],0.021402452093648505
[78],0.02450401666441532
[900],0.011604997135763618
[921],0.024032203837253855
