[368],0.07770932017612146
[25],0.013811296660701283
[52],0.01931499982358823
[240],0.013800417735114695
[274],0.025778713085321592
[448],0.013314639850792266
[538],0.039227160448315736
[448, 538],0.010777319142132069
[561],0.028048810709108456
[630],0.015244375131732242
[687],0.017266476687255203
[775],0.0373389579827383
[825],0.030774507105335133
[39, 825],0.014361182776673474
[704, 825],0.013385848592765875
[39, 704, 825],0.012512649032151484
[834],0.013326886866041653
[120],0.04977957879360336
[39],0.04259175242766754
[205],0.03612238401278264
[401],0.03564912632485794
[581],0.029220553942289725
[704],0.01775730649687486
[39, 704],0.015382804960802996
[814],0.01659516788257638
[35],0.01922668809791041
[674],0.025038675630703586
[733],0.011340208053345948
[854],0.028474054221832336
[950],0.014721182048797375
[937],0.046060932821586874
[422],0.012499454445540834
[449],0.01872852863414282
[857],0.01585608476168904
[895],0.03360192201762864
[964],0.014798487010274362
[766],0.061910650086593244
[883],0.04851698619370558
[283],0.04052728517945023
[229],0.022178432038140752
[294],0.01435180767843895
[381],0.029585667609611215
[708],0.01096778707369121
[738],0.021102925587110032
[853],0.01781493947306213
[966],0.03925088766893134
[978],0.011332664939999676
[104],0.011198287843722758
[143],0.01373987607477109
[569],0.02804532811069769
[620],0.020793071308351098
[798],0.030785696587970944
[529],0.06970728652453317
[682],0.04067384437324338
[368, 682],0.014721832045107786
[185],0.015108664914462291
[214],0.018556895544958617
[214, 354],0.010783721866943924
[350],0.030476122700556607
[658],0.018370793853402435
[782],0.027619128082591093
[809],0.020985543638446718
[947],0.03673385417495888
[970],0.020481702815134405
[227],0.018112220126636627
[227, 722],0.0135921062508687
[390],0.026422841240075608
[227, 390],0.014217004045932546
[227, 390, 722],0.012178242991952255
[390, 722],0.01390939695895542
[914],0.04005756045435893
[71],0.034242789257522215
[192],0.01978122686653022
[208],0.014578443138136079
[279],0.029761933785612597
[280],0.02110996314496147
[496],0.01411502448602737
[530],0.012637311584908578
[597],0.028566498909262633
[618],0.012960103323647842
[675],0.029840470630746446
[720],0.037848417141519104
[932],0.018006455756412867
[217],0.05325087286778367
[183],0.038628754198370654
[276],0.024384055257340047
[653],0.026142217978764846
[706],0.01947430269380311
[878],0.020376873545199483
[177],0.04585398587070167
[161],0.022711972556065378
[175],0.02764742441063432
[424],0.014273424115275518
[490],0.01061745201332566
[571],0.02826067551576042
[623],0.018066089457805207
[571, 623],0.010870254343755725
[795],0.0330364632346042
[571, 795],0.01009064142498117
[910],0.01661827671277767
[960],0.027039563640429334
[471, 960],0.010530930954259233
[125],0.013194851020656321
[130],0.016905679841382137
[392],0.024003108431940336
[461],0.014802069259435696
[862],0.0360208081416407
[392, 862],0.0103527106611021
[27],0.022185832883907373
[78],0.024310326462955435
[900],0.010737670788355929
[921],0.024256408565463093
[147],0.013703313551576685
[411],0.020417968966374506
[572],0.015748822086256307
[579],0.02157773604995918
[778],0.024823576632630347
[803],0.022065426079810418
[411, 803],0.010153391815255082
[266],0.010379028102152394
[290],0.017784063128824162
[208, 290],0.011366780729950276
[458],0.010949968145602205
[208, 458],0.010949968145602205
[290, 458],0.010889511741547037
[208, 290, 458],0.01045053960753245
[523],0.02221190711144276
[614],0.03149159301874504
[888],0.03682380570475873
[944],0.027610553135261232
[43],0.016990541788189123
[70],0.023813289699894644
[70, 684],0.010585447509601307
[204],0.02171772568826546
[334],0.02125671857852989
[480],0.02294326461846417
[513],0.012672236042713803
[874],0.021832111304565867
[151],0.025684105787708737
[504],0.013020374036321298
[890],0.014398726885971857
[722],0.05789381845917843
[419],0.050162602978192826
[73],0.021549872865555052
[310],0.013879124420214908
[469],0.014637396862315572
[484],0.010844046696348267
[810],0.012595829310937253
[844],0.027810760186573972
[846],0.014556016391548942
[918],0.03008716693908703
[967],0.017013318015457357
[789],0.04271964049601616
[789, 829],0.012252302029428471
[326],0.014469643978252147
[403],0.016284153177428092
[526],0.02738610630946115
[774],0.020622104936196317
[788],0.023577222481183106
[975],0.01753749495475281
[116],0.022097851708231753
[198],0.014010698313123068
[201],0.010244661308944344
[541],0.0369929557044564
[72, 541],0.01188767282875873
[701],0.012866176440777982
[805],0.01780855083621032
[946],0.013691710012119824
[471],0.02820762861621962
[185, 471],0.01014173151867185
[487],0.03054957769344991
[631],0.027769967157060357
[638],0.022495978879506204
[678],0.013180587047211157
[471, 678],0.010138448808127939
[735],0.01668583585679892
[780],0.022900389496072017
[935],0.017134663024624654
[17],0.016848381624988657
[242],0.0228790583611568
[758],0.028027854097673992
[763],0.01836370936925823
[956],0.035846438390405376
[145],0.04529388129535649
[385],0.01639448854320508
[676],0.026824988636226756
[790],0.010711914385148484
[792],0.01290328338683141
[885],0.030180574323174156
[522],0.026763146487166007
[617],0.025906410481932846
[859],0.012376208333171356
[354],0.057780232029896156
[684],0.05308470170265251
[12],0.03373678814765364
[296],0.022217870195012798
[548],0.027769246412942258
[740],0.016562976250183867
[841],0.019099176544019072
[829],0.06736997712925108
[210],0.019926060683905383
[346],0.03414908211639616
[217, 346],0.0185989457067854
[283, 346],0.012578047790756688
[217, 283, 346],0.01091684133900451
[33, 346],0.011022211886979537
[33, 217, 346],0.010341016860774278
[33, 283, 346],0.0105418333426579
[477],0.024088263544424685
[605],0.01620181907230044
[884],0.016493518094055488
[460],0.04394380758803935
[234],0.0139254821280287
[649],0.012786148488511832
[746],0.0198392038044788
[600],0.011822384145943414
[28],0.014324793581298827
[157],0.011214472480847684
[5],0.01075709762721143
[115],0.01757458951852434
[517],0.011384882203364782
[736],0.014288264168553472
[744],0.021378695158541544
[919],0.036949595195063904
[494],0.0504470866954912
[196],0.020522768092528527
[489],0.03356216565729336
[392, 489],0.011709194843004176
[641],0.014251788452233669
[673],0.015787795260464765
[362],0.04351676450587856
[591],0.012723633487366976
[31],0.016547078563569614
[58],0.01327747633542828
[181],0.012786941119828145
[472],0.02100758303880715
[573],0.01224377125063713
[628],0.01054772968739635
[651],0.012951519834967465
[111],0.011477270657654583
[154],0.01468087094485856
[168],0.015367871160176697
[580],0.01649223053828335
[632],0.010410216569511256
[832],0.020742224696265132
[871],0.02792854848181456
[988],0.011452263400975068
[72],0.02805559324870803
