[368],0.07771822127500021
[538],0.05226971330839992
[368, 538],0.0209281931366637
[529, 538],0.013536976908743684
[538, 937],0.025787475796450573
[217, 538],0.014836708982980592
[39, 538],0.0131814477939323
[354, 538],0.016408681977104295
[274],0.05221715234731085
[274, 368],0.018249122623516204
[274, 538],0.026007903976724017
[145, 274],0.013330324488217816
[274, 354],0.013442033941430469
[274, 766],0.01886011633673642
[274, 529],0.016698852832886947
[25],0.011100129495773284
[25, 368],0.011100129495773284
[25, 538],0.010758835760429812
[25, 120],0.011100129495773284
[25, 529],0.011100129495773284
[25, 217],0.011100129495773284
[25, 354],0.011100129495773284
[25, 494],0.011100129495773284
[25, 883],0.011100129495773284
[25, 438],0.010277293382369402
[25, 684],0.011100129495773284
[25, 460],0.011100129495773284
[25, 766],0.011100129495773284
[25, 937],0.010163954738619557
[25, 829],0.011100129495773284
[25, 692],0.011100129495773284
[25, 919],0.011100129495773284
[25, 145],0.011100129495773284
[25, 722],0.011100129495773284
[25, 362],0.011100129495773284
[25, 419],0.011100129495773284
[25, 682],0.011100129495773284
[12, 25],0.010616664990988588
[52],0.01900495876804169
[52, 368],0.01900495876804169
[52, 538],0.01900495876804169
[52, 274],0.010332318896066213
[25, 52],0.01900495876804169
[52, 145],0.01900495876804169
[52, 183],0.01900495876804169
[52, 217],0.01900495876804169
[52, 789],0.014390631904406398
[52, 829],0.01900495876804169
[52, 529],0.01900495876804169
[52, 120],0.017841239174374548
[8, 52],0.010205357121824804
[52, 722],0.015363188556723665
[48, 52],0.01900495876804169
[52, 914],0.016235506631881988
[52, 470],0.010707524558624799
[52, 419],0.01900495876804169
[52, 766],0.01900495876804169
[52, 937],0.014694594432432904
[38, 52],0.017906792382011958
[39, 52],0.01900495876804169
[52, 494],0.016373813207030158
[52, 883],0.015023106352087173
[52, 692],0.01900495876804169
[52, 205],0.013715827646197781
[52, 354],0.01900495876804169
[52, 362],0.013352343656543636
[52, 919],0.01900495876804169
[32, 52],0.01900495876804169
[52, 460],0.01900495876804169
[52, 720],0.01900495876804169
[52, 684],0.01900495876804169
