928,0.010017396196662066
546,0.010051766136181103
823,0.01005945631990559
912,0.010086490663710316
563,0.010188820974472039
173,0.010227892347141984
266,0.010235662803014798
632,0.010264853850895492
710,0.010265867344244856
366,0.010285936246890148
126,0.010322279327051946
490,0.010373528951668955
122,0.010484006222446057
336,0.010551006525354149
5,0.010588865647693716
554,0.010598532981472368
105,0.01060170047426147
790,0.010605268972373077
171,0.010621586605881415
361,0.010655574225205222
468,0.01068344717383008
941,0.010732837197278088
708,0.0107607861678836
157,0.010920629222905456
733,0.010924914108908713
992,0.010945520970659772
900,0.010953520742229033
377,0.010977715488104833
567,0.011015473214095094
688,0.011040998366312333
414,0.011041302530535426
394,0.011055210782578904
357,0.011058094037127781
322,0.011159194016061167
378,0.011214902001713073
988,0.011231545615518302
978,0.011242117790300205
458,0.011317629387599707
104,0.011326357170051664
527,0.011398095865786642
111,0.011431916481846584
348,0.011550697683149173
517,0.011620017141603784
716,0.011667621937313397
600,0.011678084750587977
94,0.011681727683963269
207,0.011727697361623695
591,0.011729696766965976
170,0.01175033017843906
550,0.011786502295970423
819,0.011790527984943032
515,0.01180990184400223
843,0.011849881200646692
422,0.011863626507106857
181,0.011897418891774052
573,0.01189754153637888
948,0.011919696165350659
860,0.011951929493217607
530,0.011962142781566475
125,0.012032431494015998
197,0.012034428017918453
859,0.012051205080899534
37,0.012061066939945617
163,0.012078712421215264
991,0.012080161789580776
309,0.012133715781337756
718,0.012145170107188429
899,0.012328988877082624
335,0.012336641641573713
649,0.012343669428886584
665,0.012369861978721815
989,0.012382084147834626
58,0.012463244758599962
784,0.012477290668473997
504,0.012501208949564229
701,0.012536328182626922
810,0.01254407018019814
578,0.012552728796399602
576,0.012630854053135878
513,0.012685600275832702
804,0.012713995008323422
574,0.012714244445767877
792,0.012780374435690318
651,0.012792154022571476
749,0.012835835475944576
265,0.01286769830289436
240,0.012894805455036167
707,0.012933758553376322
678,0.012986831875201426
41,0.013017398447401555
308,0.013024381171049622
618,0.013025463816748338
906,0.013059645458878902
946,0.013064654003277412
963,0.013072183203868638
540,0.013086517496144095
815,0.01309604480413388
448,0.013198632044451479
834,0.013376671614999613
10,0.013387678410423457
319,0.013443225469664649
143,0.013467430254956923
25,0.01351638497574168
147,0.013576473855634173
583,0.013579606972779325
310,0.013598100455733826
294,0.013740351763623055
234,0.013774298962281498
496,0.013830991750876213
949,0.013878427777876802
611,0.013887314695383656
154,0.01396507835420713
890,0.013988874169480364
162,0.013996143155627921
28,0.014023907414866754
4,0.014026660969100472
950,0.014034617202176207
424,0.014038107279971403
500,0.014079357208119187
736,0.014192898726378774
423,0.014221570752196726
208,0.014227586430045803
461,0.014227766475166579
33,0.014243377453079296
97,0.01433649396719494
820,0.014420328852861897
469,0.014491139967249596
198,0.014504299581570899
594,0.01455748474174599
405,0.01456202625392602
846,0.014659910089727087
185,0.014699859191382239
641,0.014708182452352047
964,0.01474406767507007
867,0.014769633920475835
85,0.014822795756932253
129,0.014836177629683034
686,0.014843136803390725
259,0.014857814277226017
812,0.014858591561628373
630,0.014885678648554878
326,0.014886952073488668
1,0.01490373280606695
952,0.014905766604785334
995,0.014914621145041902
981,0.014942860130421091
168,0.014990878096260546
516,0.015043410550507522
486,0.015192806472147123
639,0.015213998416599876
534,0.015266813879162655
521,0.015304886817195135
857,0.015411737920910554
68,0.015465857825257556
572,0.015525170848111931
343,0.015688879666188357
351,0.01575015565029576
740,0.015758479057891024
673,0.01577787297325873
385,0.01583869131654991
769,0.01584387174920107
605,0.01585486293433056
982,0.01591202935782646
17,0.01598023753502008
884,0.015984456718263512
51,0.016046502660650427
31,0.016048652778007075
887,0.01619568424630188
580,0.016326325460238763
814,0.016446680912353476
765,0.016456112704283887
577,0.016457569371012257
735,0.016499697228514996
45,0.016527983589214135
910,0.016548875608800657
43,0.016571245997786716
967,0.01659576352353739
403,0.016602383251429206
130,0.016658082141605645
923,0.016673553538580143
275,0.016705995557457224
984,0.01685032030048953
935,0.01699813492327797
115,0.01705382624856914
975,0.017150424599767216
100,0.017157760426825496
853,0.01722165446597074
687,0.017242273006971693
805,0.01731364371011818
