[55831],0.015543924216595308
[55835],0.011039454679272772
[56765],0.012167501989312941
[55323],0.040953565977726314
[55267, 55323],0.017221475866802758
[55327],0.025697002309290083
[55323, 55327],0.010359644161581272
[55295],0.02094672554737066
[55295, 55323],0.016594416374981612
[55267, 55295],0.014286187842805602
[55287],0.016748959341260247
[55287, 55323],0.012162178271299591
[55267, 55287],0.011011611351813187
[55283],0.025091717223423002
[84731],0.014389435541972589
[55343],0.015220406258281886
[55859],0.012568167756958149
[89705],0.010621756769082705
[55319],0.02927465487551015
[55319, 55323],0.022215059003608144
[55267, 55319, 55323],0.012119439995847976
[55267, 55319],0.01687356496471659
[55315, 55319],0.010879621014470943
[55367],0.015268232171396078
[82719],0.015459466508581397
[55267],0.045650626343188554
[55559],0.012063324125458446
[56041],0.011063879248575123
[55463],0.0120541892929166
[55351],0.026076490344988205
[55267, 55351],0.014102879225970193
[55323, 55351],0.016578479300021827
[55315],0.02638483063338295
[55267, 55315],0.015901425522089615
[55315, 55323],0.020391262223298
[55267, 55315, 55323],0.011483128476370072
[55271],0.027149933256949605
[55267, 55271],0.015709531371681944
[55271, 55323],0.014025615836170043
[55551],0.017282183573842532
[55487],0.010031351139770243
[55871],0.011913216160093448
[89721],0.011133951038172966
[55887],0.01340840123012759
[55531],0.01123026241312277
[55291],0.023212663627184913
[55267, 55291],0.012136727272788644
[55291, 55323],0.014821673799086773
[55875],0.01502047514037864
[55843],0.012033111449590964
[56761],0.024655797984997986
[56769],0.019570706386047784
[203729],0.016721230596952234
[55275],0.013079215606116792
[55339],0.011790837587368075
[55323, 55339],0.010365862903118063
[84759],0.011347381871259915
[55543],0.01725052061775385
[222439],0.010782114145099848
[55891],0.01163200280475213
[56057],0.013316841598489086
[55387],0.01989634922287644
[55307],0.012056739766253564
[55335],0.014125530343796475
[55323, 55335],0.010227104420589389
[55643],0.010013372408340923
[244119],0.010473960037772123
[250271],0.012595184924335052
[253633],0.011290545433786074
[270057],0.011756992844929516
