[368],0.07742529438535688
[775],0.037026428615217995
[177, 775],0.010154693927333645
[561],0.027398144005709425
[217, 561],0.011058439147254214
[538],0.038508047993720554
[630],0.015147825552642885
[630, 883],0.010577555836036062
[240],0.013715573383649739
[25],0.013817901309434286
[274],0.026015531283637337
[834],0.01350850726508068
[825],0.030209208334119428
[39, 825],0.02664283425435504
[704, 825],0.010414232268452969
[39, 704, 825],0.01001384754029454
[52],0.019653500067589452
[687],0.018774375197977877
[448],0.013589840976108457
[120],0.049778064331606094
[39],0.04226453539568983
[704],0.01738688848877477
[39, 704],0.01738688848877477
[814],0.017314830853053683
[814, 829],0.011867868343547848
[205],0.03666855540764558
[205, 368],0.010365356191390354
[205, 829],0.010442410683789802
[205, 529],0.013822798964957955
[401],0.035797479611286626
[401, 684],0.010488808489228405
[401, 460],0.01131687009765351
[581],0.028576447772516323
[419, 581],0.012532062485913233
[950],0.014315398013899317
[674],0.02460020656362004
[854],0.027903426573756867
[419, 854],0.012459017889455576
[733],0.012277715355442831
[35],0.02069936380312683
[937],0.046472847990337525
[449],0.01887653678093619
[895],0.03385856715068707
[120, 895],0.015437616983424388
[964],0.015555652829955016
[937, 964],0.010020041936229908
[422],0.011224366379529917
[857],0.015862554808658592
[766],0.06247535077271113
[883],0.04911580667013369
[283],0.040654594015100534
[217, 283],0.012427878467909199
[229],0.022578436930354377
[853],0.017542007638680013
[853, 883],0.012052266195139397
[795, 853],0.010064476906902323
[381],0.029060714240000417
[978],0.010167069979146416
[883, 978],0.012397401427655384
[294],0.014317712529385365
[708],0.010924621376269402
[708, 883],0.012460169970848018
[966],0.03733928554796088
[438, 966],0.015218777698190827
[368, 966],0.011400166437052535
[738],0.020564541156573045
[798],0.03067504712828888
[104],0.010948681453821905
[569],0.027825795931628622
[143],0.01304036770562602
[143, 460],0.013111262687625021
[620],0.020282023730038647
[120, 620],0.010569404182834185
[529],0.07001114437034991
[682],0.04073792606334904
[368, 682],0.023609397456301046
[494, 682],0.011772051848666497
[350],0.030579759180466237
[39, 350],0.010003798325203083
[214],0.01856703367719347
[214, 354],0.015728899712847223
[782],0.0275169283548162
[529, 782],0.02130215578129253
[947],0.03626778064621403
[32, 947],0.015712559992789744
[177, 947],0.012261897689021497
[217, 947],0.014736026046902757
[185],0.016190548691094153
