[368],0.07646047423964315
[825],0.030147718971809703
[39, 825],0.025797998160130477
[704, 825],0.010929070794559556
[39, 704, 825],0.010141147000402095
[538],0.03959854280326234
[368, 538],0.010820058475643208
[561],0.02703116357128096
[217, 561],0.01185527695398912
[775],0.03805699181844398
[274],0.026812511495937413
[448],0.013798099040145586
[630],0.015158253796736828
[630, 883],0.01031194629918316
[834],0.013468978655001431
[52],0.019863205979775526
[240],0.013902186730075263
[687],0.01773741242692195
[25],0.013316553905007087
[120],0.049326058184045785
[39],0.042288293457894977
[39, 368],0.012169490803598075
[39, 145],0.012415466190667199
[401],0.03674570091757572
[401, 684],0.011043464194362994
[401, 460],0.012091389349830594
[814],0.01673908055715727
[814, 829],0.01042393596004866
[581],0.028584743434242235
[419, 581],0.012372484499708855
[205],0.03555190297163008
[205, 883],0.010085829787844718
[205, 368],0.010054161163796909
[205, 529],0.011998345316423657
[704],0.018097758872887903
[39, 704],0.018097758872887903
[733],0.010743815480964418
[674],0.024966899472377273
[145, 674],0.01044588862674424
[35],0.01973201689097919
[854],0.028435568326600276
[419, 854],0.011736196594130633
[950],0.014856332231489596
[937],0.046521572808856555
[895],0.03364947976835672
[120, 895],0.015337644340513726
[857],0.016097350088083405
[449],0.018599153241963935
[964],0.015354558644139107
[937, 964],0.010080541562611778
[422],0.012292613814780643
[766],0.06230197955433702
[883],0.04891035974200401
[294],0.01442057475519299
[708],0.010719391827109383
[708, 883],0.012710679586336654
[381],0.02932169465521975
[853],0.018036562931108002
[853, 883],0.012477717974117635
[283],0.03991690148411548
[217, 283],0.01903503532837397
[738],0.021090260058125483
[978],0.010739602399437505
[883, 978],0.011986824777361897
[966],0.03844403846279138
[438, 966],0.014374925769008817
[368, 966],0.011032459853837447
[229],0.02273280704280266
[104],0.012478797384630837
[798],0.03058798962322321
[143],0.014047098959627918
[143, 460],0.013268411434836501
[620],0.02029008206951563
[120, 620],0.010906755923393135
[569],0.027307157904263357
[529],0.06717926809046453
[682],0.04094008762308598
[368, 682],0.017493985765203505
[494, 682],0.01179714789464971
[970],0.02016553171122795
[39, 970],0.010345384328669893
[658],0.019165243029361664
[368, 658],0.010333745043616402
[782],0.02753636386257563
[529, 782],0.017870323732597622
[214],0.01868295403253718
[214, 354],0.016436154445700114
[809],0.021572486073609242
[947],0.03653865738774946
[368, 947],0.010450078216232967
[32, 947],0.01616272828744698
[177, 947],0.015181324423827882
[217, 947],0.015150142938221514
[185],0.015085226964094247
[350],0.030505579943824208
[227],0.017766703883201118
[227, 722],0.020569653661713955
[390],0.026512367611905424
[227, 390],0.010958255813334084
[390, 722],0.02343318234217807
[914],0.040109350752833596
[932],0.018091741992891232
[675],0.029538461683476864
[618],0.013460970595461183
[597],0.02899898647649698
[597, 766],0.013204963348459274
[192],0.019659500918787032
[280],0.02075920318094926
[208],0.014874841812819761
[496],0.014455241402464677
[530],0.012425290159210744
[71],0.03636258181230372
[71, 766],0.014271578443127226
[71, 354],0.011419453144653327
[71, 937],0.011095479314234744
[720],0.03777681787845571
[368, 720],0.010710132480496981
[279],0.029538483275691012
[279, 766],0.011794647512354524
[217],0.052308950799959904
[653],0.025586639714197983
[529, 653],0.010240498136657523
[368, 653],0.01103254737386453
[183],0.03821747299084909
[183, 766],0.014271269186649262
[878],0.020530255403246604
[276],0.026240581962055986
[706],0.018851183252515186
[177],0.04657843568636292
[795],0.0333467138220808
[795, 914],0.011309040804993332
[175],0.0292196124895236
[175, 766],0.012546797713633267
[161],0.023157461059260875
[960],0.027223436428064747
[766, 960],0.013844419334078569
[470, 960],0.010083428789102886
[829, 960],0.010300569460615965
[910],0.01813965132613078
[766, 910],0.011584171590577985
[490],0.010128525795483973
[571],0.028070167416746276
[424],0.014504688958188728
[623],0.018929463516356725
[130],0.015906660462460295
[125],0.01300765171306017
[392],0.025704978383701397
[461],0.014869968924489926
[862],0.035981454752212774
[120, 862],0.014721897386289207
[494, 862],0.015345587229792226
[900],0.01109179465017457
[921],0.024552636369221118
[354, 921],0.010662830164302502
[78],0.024547343779904016
[27],0.02112891616305606
[27, 354],0.012464459494919254
[27, 883],0.011628234496177
[803],0.02215257329118709
[147],0.013575894685906656
[572],0.015816648615333485
[579],0.02058903301659895
[411],0.019768787710337556
[778],0.024601046909480454
[290],0.018066195721721478
[888],0.03647000615562743
[217, 888],0.011687485259673494
[614],0.031066513066200403
[458],0.011016270123902975
[523],0.022428432015389074
[266],0.010766835836298463
[944],0.028011767878533288
[494, 944],0.014336051588218997
[43],0.019734878427350323
[70],0.024480389235686784
