[368],0.07331564780663663
[274],0.04219448400571637
[274, 368],0.023769988835950443
[274, 722],0.016821666854049597
[274, 419],0.01465153115431146
[274, 883],0.02081936020509537
[274, 354],0.01855123872729862
[177, 274],0.0198220706901986
[274, 862],0.010884180534468102
[274, 460],0.019791200805953802
[120, 274],0.012710822722390143
[274, 766],0.017437037821220913
[274, 529],0.02081410565800514
[274, 438],0.01563567558831492
[274, 937],0.019698704467425485
[274, 829],0.014585307647899877
[217, 274],0.01082482229039936
[274, 684],0.01759680260204554
[274, 867],0.011761227927005125
[39, 274],0.01819575727208048
[834],0.013141635414683179
[368, 834],0.013141635414683179
[274, 834],0.013141635414683179
[120, 834],0.013141635414683179
[205, 834],0.022769755972288648
[120, 205, 834],0.02020176590274149
[581, 834],0.019428169955106822
[120, 581, 834],0.017863240754424733
[722, 834],0.010889516866814863
[789, 834],0.011790498360444724
[494, 834],0.013141635414683179
[766, 834],0.012692552777873376
[684, 834],0.01078815154262742
[834, 975],0.011580762447885716
[832, 834],0.017604926685722628
[460, 834],0.013141635414683179
[6, 834],0.014066022677730404
[175, 834],0.0347214904228066
[240, 834],0.018196361234581383
[240, 274, 834],0.019194482891224492
[448, 834],0.01197117950653063
[274, 448, 834],0.01705353588667528
[240, 448, 834],0.010606384522366565
[354, 834],0.01184680218139785
[538, 834],0.024178121049036504
[274, 538, 834],0.019217733777924642
[834, 862],0.011196412034558055
[834, 937],0.012613961935498116
[541, 834],0.010108105669971175
[529, 834],0.013141635414683179
[829, 834],0.013141635414683179
[682, 834],0.013141635414683179
[240],0.018196361234581383
[240, 368],0.018196361234581383
[240, 274],0.018196361234581383
[240, 597],0.027402866580061597
[240, 470],0.03337924052523668
[240, 541],0.018196361234581383
[236, 240],0.027210398530586478
[236, 240, 541],0.0317834827256135
[236, 240, 956],0.012318124071204441
[240, 956],0.03857816721932155
[240, 541, 956],0.03377027767600151
[236, 240, 541, 956],0.010356131005710568
[240, 438],0.015493445217146505
[217, 240],0.015580264036780362
[240, 354],0.011772614462776639
[240, 692],0.018196361234581383
[240, 362],0.010606343362361801
[240, 982],0.01389556328397091
[240, 991],0.012285180737664648
[240, 671],0.01374498610300906
[240, 598],0.021200018600396307
[240, 766],0.018196361234581383
[240, 829],0.018196361234581383
[240, 448],0.01197117950653063
[240, 274, 448],0.01975711180805584
[240, 538],0.0241430587567682
[240, 274, 538],0.020404446133586024
[75, 240],0.02711779974272202
[240, 529],0.012154714909892731
[240, 684],0.013830412682097913
[240, 494],0.014327757673033868
[240, 419],0.012121930392321383
[52],0.01571645861885959
[52, 368],0.01571645861885959
[52, 676],0.014582043407264728
[52, 541],0.011598584296682504
[52, 598],0.031399587866193596
[52, 829],0.01571645861885959
[52, 217],0.01571645861885959
[52, 792],0.012283182056873143
[52, 529],0.01571645861885959
[52, 120],0.01571645861885959
[52, 661],0.022705484787950463
[52, 774],0.017001472364735322
[52, 653],0.0223436959065294
[52, 593],0.023950683534157986
[52, 510],0.017725817768430744
[52, 469],0.017952208666449372
[52, 918],0.02972889773471595
[52, 862],0.013314093585398886
[52, 722],0.01571645861885959
[52, 694],0.010249877382734694
[48, 52],0.016561258711387944
[52, 279],0.011552834162143928
[52, 177],0.011238352312461609
[52, 419],0.01571645861885959
[25, 52],0.012936806370955449
[52, 766],0.015385564594996798
[52, 937],0.01439629901611893
[52, 941],0.020220477940514712
[39, 52],0.013373277532618829
[52, 538],0.020107691164341378
[52, 883],0.013198039904471137
[52, 494],0.01571645861885959
[52, 692],0.01571645861885959
[52, 145],0.012318285700984144
[52, 354],0.01571645861885959
[52, 460],0.015222811806876669
[52, 684],0.01571645861885959
[52, 438],0.013992466628712797
[52, 682],0.01197275981863852
[775],0.03469258703646789
[368, 775],0.028972769191580653
[274, 775],0.0118246055306915
[177, 775],0.03469258703646789
[684, 775],0.03469258703646789
[354, 775],0.03469258703646789
[775, 937],0.03469258703646789
[296, 775],0.014839791241360005
[548, 775],0.026778447886544196
[401, 775],0.013139025110153442
[460, 775],0.02033564913507558
[775, 862],0.03469258703646789
[438, 775],0.03149917444009745
[775, 918],0.015387510928826318
[78, 775],0.02762621851126421
[78, 177, 775],0.027459977707561103
[78, 259, 775],0.011120017999407218
[529, 775],0.029420333295279107
[279, 775],0.01687482266338786
[259, 775],0.015017809136179587
[177, 259, 775],0.024848663146006315
[120, 775],0.02771289901903991
[239, 775],0.020690851323980537
[72, 775],0.027259110703071826
[522, 775],0.016674922074987726
[775, 970],0.020109995654544986
[775, 832],0.017604926685722628
[71, 775],0.029583299136718987
[775, 895],0.012407481444528877
[694, 775],0.03469258703646789
[694, 775, 862],0.02190419751599462
[32, 775],0.01562873490615858
[775, 910],0.010620278910101769
[75, 775],0.03566825536452776
[70, 775],0.010026912988119576
[39, 775],0.03464343051327142
[766, 775],0.03469258703646789
[163, 775],0.01406151955174487
[663, 775],0.02254575294609417
[578, 775],0.016085440931260124
[494, 775],0.03193401166987274
[692, 775],0.020817664911695632
[775, 998],0.01470079194351616
[775, 829],0.03226963264301918
[775, 825],0.01818029481683401
[775, 795],0.010014475803133638
[419, 775],0.025490671178379977
[308, 775],0.0144191285343473
[775, 914],0.01447382962146777
[217, 775],0.03328016251923625
[310, 775],0.010917906846276358
[116, 775],0.014608720191921018
[116, 354, 775],0.012884339405603008
[682, 775],0.014509879117553819
[27, 775],0.016383279455513367
[718, 775],0.014022290231161187
[775, 947],0.011140497324372452
[487, 775],0.03327465557496972
[509, 775],0.01194185112344973
[541, 775],0.020071389384487937
[132, 775],0.017488503173452997
[722, 775],0.03310636548492155
[614, 775],0.012676257527632866
[775, 956],0.010520793217725099
[775, 883],0.03469258703646789
[12, 775],0.016002516862145
[706, 775],0.012244313518370893
[242, 775],0.025154249115515507
[361, 775],0.01757526813890751
[212, 775],0.0164515492688585
[558, 775],0.010026199133923488
[145, 775],0.010584789198141244
[55, 775],0.010105831436241663
[472, 775],0.014603227253926578
[354, 472, 775],0.011693357873520101
[54, 775],0.01600300035556783
[471, 775],0.011586199340228028
[448],0.01197117950653063
[368, 448],0.01197117950653063
[274, 448],0.01197117950653063
[120, 448],0.01012075576622197
[448, 494],0.01197117950653063
[448, 766],0.010836434154842034
[448, 538],0.03309190035931277
[448, 538, 887],0.011171183243228496
[448, 538, 780],0.01400099301766908
[274, 448, 538],0.023794893105609602
[448, 862],0.011065814563891567
[448, 887],0.01994866497336161
[448, 878, 887],0.010102107334050805
[448, 780],0.01804763773460106
[448, 780, 887],0.014388451936007258
[448, 878],0.02402199541186024
[448, 538, 878],0.012301244817556178
