[4],0.5874286300840837
[4, 35],0.041896212588185947
[2, 4],0.06846034161468881
[4, 48],0.014438427197082935
[4, 34],0.04279864460635218
[4, 11],0.0453515295038408
[4, 25],0.010081471641117994
[4, 10],0.07632691878921068
[4, 64],0.03472137521496051
[4, 62],0.0243504874125365
[4, 60],0.01207054464475395
[4, 36],0.10012688594261202
[4, 9, 36],0.01334225337972713
[4, 9],0.10591748640862622
[4, 61],0.02388064702015233
[4, 43],0.049158172943356365
[4, 66],0.03214054824899212
[4, 75],0.023067518735024373
[4, 84],0.019128430355665027
[4, 37],0.03606791418423274
[4, 90],0.011585752606694241
[4, 29],0.016029123869859104
[4, 93],0.02542788191673187
[4, 100],0.012696424998973182
[4, 31],0.05087808222350104
[4, 24],0.03508486512217523
[4, 13],0.011441872135231455
[4, 128],0.017302017839364994
[4, 38],0.029921305022096344
[4, 137],0.010871715520619852
[4, 146],0.014664736766672183
[4, 82],0.03294851816395748
[4, 158],0.017312236638723635
[4, 17],0.01915267405124916
[4, 54],0.028921686293241104
[4, 173],0.0323149212333322
[4, 99],0.020702939752878728
[4, 195],0.011798790033380316
[4, 110],0.026134414476781442
[4, 71],0.026101772946039256
[4, 12],0.028619090475146904
[4, 63],0.02963206592256084
[4, 97],0.017377508678772705
[4, 218],0.012808153450085742
[4, 211],0.0111437458644254
[4, 30],0.01049939604400596
[4, 18],0.017620371635904335
[4, 65],0.015444266758488309
[4, 20],0.011931033610066956
[4, 140],0.023516155984470124
[4, 230],0.023685415128735236
[4, 252],0.010808039048574206
[4, 234],0.013242239235952703
[4, 242],0.014421344695913036
[4, 87],0.024054200616974646
[4, 271],0.013200654639885533
[4, 187],0.011929910141941983
[4, 157],0.011454701468712665
[4, 162],0.0101158585913956
[4, 308],0.010113213162077512
[4, 174],0.014581971205092971
[4, 243],0.011666913024597908
[4, 247],0.011313277985336843
[4, 185],0.011403237542158757
[3],0.01694217370577539
[8],0.011291935592790204
[13],0.02186624065426986
[10],0.16560678603283505
[10, 35],0.01700594098257703
[2, 10],0.028126084511729346
[10, 34],0.015204424025979482
[10, 11],0.025609138772631913
[10, 43],0.02908331502766082
[10, 36],0.02755087124415208
[10, 66],0.013608786745832923
[10, 38],0.015389715585847192
[10, 93],0.011374828454710542
[10, 82],0.015442814559342412
[10, 54],0.013901890247631464
[10, 31],0.02055639125352899
[10, 37],0.017409227742907298
[10, 24],0.011836663621408533
[10, 64],0.012428068822568283
[9, 10],0.03002519615939836
[10, 63],0.012244054748544668
[10, 71],0.010577909326316928
[10, 12],0.010323010856895107
[2],0.1371981076214744
[2, 35],0.014709581936380525
[2, 64],0.011418381893192006
[2, 36],0.03150566690905881
[2, 9],0.032067772483669814
[2, 63],0.01173244182421428
[2, 12],0.011341088385620778
[2, 66],0.012074821544768091
[2, 43],0.020909234894896062
[2, 11],0.01909004636443901
[2, 31],0.02158368758288357
[2, 37],0.013319410539450035
[2, 38],0.010333172966614276
[2, 34],0.015747920239808654
[2, 54],0.011146084725625843
[2, 71],0.011066966090486746
[2, 93],0.012031148522602945
[2, 82],0.011726182215393559
[2, 24],0.012084870780290408
[12],0.05794084117446668
[12, 36],0.014805148694646
[9, 12],0.013859785908745478
[11],0.09825815306643018
[11, 34],0.011120064640615828
[11, 36],0.01895996914613732
[11, 37],0.012209580283470894
[11, 43],0.016432404859346654
[9, 11],0.018537571003528038
[11, 31],0.011703525510096709
[11, 82],0.010523721359017128
[1],0.013933671769232964
[9],0.21684059720381985
[9, 64],0.019288003861075903
[9, 36],0.04745977310465886
[9, 66],0.012307786270634299
[9, 38],0.010712358581608095
[9, 34],0.017945147164563677
[9, 87],0.01830752019389616
[9, 37],0.014055942204179075
[9, 82],0.012719276826548288
[9, 31],0.02037240846896387
[9, 110],0.023729086162838753
[9, 35],0.01566608810639175
[9, 17],0.010047369392542123
[9, 71],0.010814525799972224
[9, 24],0.01292940778177765
[9, 63],0.01129173993987755
[9, 43],0.02025871953964426
[9, 93],0.0106365746457758
[9, 230],0.019159043618591835
[9, 173],0.03516660036646832
[9, 174],0.011680510274281491
[9, 54],0.013277661564235637
[9, 128],0.014738453240526314
[35],0.08872030581855223
[24, 35],0.025581520978226746
[35, 43],0.012644028566512276
[31, 35],0.010161404397639445
[35, 36],0.01674378618326849
[48],0.028312241184093003
[19],0.018432358316191465
[34],0.10734241813509861
[34, 43],0.011867412674215268
[34, 36],0.02174874044661973
[59],0.013221645398117815
[15],0.014764666030017769
[25],0.02392154023152739
[20],0.025115243375729505
[60],0.026090401565088003
[30],0.023210143249566204
[64],0.07404903933140765
[36, 64],0.017125641591568732
[62],0.04646374079644337
[36, 62],0.01639394961805394
[9, 62],0.010332501682053827
[36],0.21639537582654697
[36, 66],0.013365098163505569
[29, 36],0.013380433035337105
[36, 75],0.017816512386400248
[36, 38],0.01142506683227809
[36, 37],0.012846887307398094
[31, 36],0.01945366729199153
[36, 43],0.018010676882723804
[36, 140],0.013425714458487475
[36, 195],0.010237627576644323
[36, 63],0.012820660808272145
[36, 99],0.010498742307944283
[36, 87],0.014050182099751937
[36, 93],0.010517520336427486
[36, 173],0.0137036628928251
[24, 36],0.013857279002061795
[36, 234],0.011045817250083818
[36, 61],0.010590404554929947
[36, 230],0.010204489664753603
[36, 110],0.011292450285130052
[36, 54],0.012074435845123648
[36, 82],0.010833761657800742
[61],0.050500336846271386
[63],0.06314683044834127
[65],0.03180629503990442
[66],0.07072759945152877
[43, 66],0.01086255828888511
[29],0.03177103154513615
[69],0.019843759666443826
[67],0.010605108650851557
[71],0.05450524361208566
[72],0.01736923173595629
[31],0.11057428512551348
[31, 43],0.013951494539971139
[31, 93],0.010536721185992326
[43],0.10008476717925374
[43, 82],0.013497227955588928
[37, 43],0.014032515312411542
[75],0.04736111220819236
[77],0.012661825514002849
[54],0.059381001567952924
[27],0.017044822681667283
[80],0.013847322072244253
[82],0.0704697639106662
[81],0.010525083489021118
[44],0.011031341673439434
[84],0.04046433364023489
[83],0.01851920414382187
[38],0.07467185959485752
[87],0.04403689619754835
[37],0.07565501268476937
[86],0.01591079637083352
[90],0.025814578520698576
[36, 90],0.01021286308380275
[93],0.051915394670933576
[97],0.03533152241933952
[95],0.013771333110655594
[96],0.01444998241693133
[100],0.024748545443067097
[99],0.0429349640759567
[106],0.01900546184499549
[105],0.01944874083774395
[103],0.010477241765602146
[17],0.03991648940386919
[110],0.05120199834510222
[110, 173],0.013604438532084984
[117],0.011795190961543292
[24],0.07281171591923322
[119],0.014917847923375794
[113],0.014587775590948962
[123],0.01735059717002809
[128],0.034881079823648256
[126],0.012560049850470104
[130],0.019221690293514376
[131],0.010104879562597643
[133],0.01300527365665304
[137],0.02505310910258657
[140],0.04985692426973137
[138],0.016670412111366224
[135],0.014860721754341825
[146],0.03565363990225895
[145],0.010035927969422612
[144],0.012447356362543953
[147],0.020109525908066722
[4, 147],0.010115404747116296
[33],0.02114666464267917
[149],0.01178742579978502
[153],0.011227977356212547
[157],0.025068043948168726
[158],0.035519602302741406
[39],0.014225990260120364
[162],0.019205478352396325
