[10],0.015792311758868683
[33],0.1690548330647313
[33, 42],0.018636726498319763
[33, 40],0.04896203374315672
[33, 40, 49],0.010402736509474061
[33, 49],0.04653434388060509
[33, 39],0.016381979258384263
[32],0.010863607263465441
[38],0.012119853408195432
[40],0.5681435655987318
[40, 49],0.16424991261817332
[40, 42, 49],0.012633936342960776
[39, 40, 49],0.01128717582785073
[39, 40],0.05835209503538656
[40, 42],0.06376345185296156
[37, 40],0.012634864939925456
[40, 90],0.016241723200723944
[40, 111],0.010191897800860905
[40, 66],0.015873445615239776
[40, 238],0.010390712969284312
[40, 226],0.013225262307448119
[40, 311],0.010666307331102702
[40, 171],0.012386353440602899
[37],0.032899367985770304
[37, 39],0.016381732627079308
[39],0.17449280851384086
[39, 49],0.047998765684879964
[39, 111],0.015965452838990913
[39, 42],0.024434746148792423
[39, 171],0.018075249388213574
[42],0.16557423556239673
[42, 49],0.050828647256626905
[49],0.4700496204693194
[49, 90],0.01641538436411456
[49, 66],0.01461135512363145
[49, 226],0.010361106095880764
[50],0.011949238715070065
[61],0.016312126675384522
[66],0.0488510229216849
[80],0.017656682110228108
[79],0.011531532374288351
[102],0.02338708792363791
[90],0.04125780569927587
[111],0.03172098690860233
[118],0.011187317099199817
[124],0.0146296558630097
[148],0.019380925492697588
[162],0.011460065706522575
[171],0.03647943992355831
[176],0.010783882829483081
[180],0.01078216932213119
[186],0.015613853257274511
[202],0.011529406584291609
[226],0.03624285920230043
[238],0.03369039478578063
[250],0.013603164769220931
[256],0.015993966713053833
[259],0.01020796074284169
[272],0.02323166511456426
[271],0.019352739997907837
[287],0.013388384363706391
[302],0.013485002500025907
[311],0.027571486553652384
[339],0.01385342857115082
[414],0.020572019357227567
[439],0.020737602778741586
[476],0.02388765930235953
[523],0.010637817837058056
[534],0.01588311807165054
[549],0.012641307545656483
[590],0.012201736555336018
[593],0.013191209436131474
[605],0.012461278514692429
[678],0.011153361549115325
[20],0.01101103537338211
[741],0.013270656904454203
[825],0.013936850004686148
[957],0.010106680830721856
[1005],0.012562973397138529
[1147],0.015425601508406404
[1328],0.019947188603359416
[1394],0.012297340512212344
[1579],0.010218778129019541
[2239],0.01922273173331747
[2959],0.010065504727050383
[3271],0.010536338218955587
[12926],0.01649386417024613
[13042],0.011692905521771409
[14099],0.014090791750559654
[15833],0.012734582994915328
[16011],0.014442383489743993
[16218],0.013334131282924721
