[3],0.016884173615321033
[13],0.02190467130162525
[4, 13],0.01181695155375805
[10],0.16546550445708302
[10, 43],0.029535286768335646
[4, 10],0.07484457115897285
[10, 34],0.014476437193191602
[10, 31],0.020757613974785188
[10, 36],0.02737963933726697
[10, 11],0.02541490110403938
[10, 12],0.01022456258310109
[10, 38],0.015139736631936573
[10, 63],0.012972331037317613
[10, 82],0.016144856234329222
[9, 10],0.029726589610834186
[10, 37],0.017494294208617832
[10, 54],0.013618990042902733
[2, 10],0.028496220229240914
[10, 66],0.013995979704171166
[10, 24],0.012170472177117786
[10, 35],0.01639126317417403
[10, 71],0.011111016743369648
[10, 93],0.011266383453156845
[10, 64],0.012621116373351112
[4],0.5875442730073253
[4, 60],0.012578700534033711
[4, 9],0.10497706160223787
[4, 9, 36],0.01316411349414735
[4, 43],0.04925597140875909
[4, 84],0.01935296241830104
[4, 11],0.04515764370984112
[4, 75],0.023365157120370173
[4, 37],0.03602185566856215
[4, 64],0.03497181142231797
[4, 90],0.012215510657069164
[4, 29],0.01581005947128078
[4, 36],0.09887974276053584
[4, 63],0.02987028211353727
[4, 82],0.03290567286769452
[4, 31],0.05086466950031024
[4, 38],0.03017836866765319
[4, 97],0.01737042928148388
[4, 87],0.0245967654127484
[4, 99],0.020071932275682394
[4, 17],0.01875178500913085
[2, 4],0.06859042519454012
[4, 61],0.022573310743498727
[4, 93],0.025513449136869083
[4, 66],0.03271044341569255
[4, 24],0.03530349064085797
[4, 34],0.042187785589843325
[4, 128],0.017628992889931118
[4, 12],0.028646333400803768
[4, 146],0.014610508495906567
[4, 157],0.011325551626087898
[4, 48],0.014668683654978589
[4, 158],0.01709024942016702
[4, 35],0.04111586164961688
[4, 174],0.015312306030727195
[4, 54],0.029141244527387908
[4, 173],0.03255909591864394
[4, 110],0.02629203731738558
[4, 187],0.012257717651969294
[4, 195],0.011479196340069771
[4, 137],0.010996276496906689
[4, 185],0.011629005274481581
[4, 100],0.012356000249697623
[4, 211],0.010999680130854313
[4, 71],0.026533484862699894
[4, 218],0.012936181752888761
[4, 30],0.010053473612068244
[4, 18],0.01779865365021709
[4, 65],0.014634150493202975
[4, 230],0.024235388608152917
[4, 234],0.013305284879031402
