[10],0.015111267685266662
[20],0.01103750462916408
[33],0.16859667015327207
[33, 42],0.019009271621382596
[33, 49],0.046548536326902375
[33, 39],0.016741206589292092
[33, 40],0.049825753496083994
[33, 40, 49],0.010389345614847077
[32],0.011451769188499652
[42],0.16571078811106327
[40, 42],0.06839662022465519
[40, 42, 49],0.013627008567694452
[39, 42],0.024280075044346636
[42, 49],0.05230134256280324
[40],0.567898198590895
[39, 40],0.061438407817446715
[39, 40, 49],0.011751302145118091
[37, 40],0.011944238198521721
[40, 49],0.16632531506757486
[40, 111],0.011042619113788489
[40, 66],0.016067155829299958
[40, 226],0.013621423855455042
[40, 238],0.01165373202586545
[40, 171],0.012501753163251623
[40, 90],0.017012636206331845
[40, 311],0.010212199785022615
[38],0.011943468100964427
[39],0.17487416308260606
[39, 49],0.047576453459048554
[37, 39],0.01600078427167722
[39, 111],0.016780388806669214
[39, 171],0.018067429369501196
[37],0.03350494120973803
[49],0.47112557505133773
[49, 238],0.010005387394489645
[49, 90],0.01593207525846965
[49, 226],0.010775271419467346
[49, 66],0.014745007752323201
[50],0.012545592872299942
[61],0.01637717505212629
[66],0.048849624535333605
[80],0.01780989391880172
[79],0.011876651867263412
[90],0.04295447648384049
[102],0.024481003078630964
[111],0.03191979696826348
[118],0.01104700087528576
[124],0.013572738990720827
[148],0.019425787292942618
[162],0.011141740299408686
[171],0.03517538210165192
[176],0.010891930387699303
[180],0.011293158762325053
[186],0.015482999487497052
[202],0.011593589187240017
[226],0.036017283869067426
[243],0.010336546190522643
[238],0.034125908844156935
[250],0.012846185512890275
[256],0.015683797051230877
[259],0.01087370825087751
[271],0.019347686759623228
[272],0.023538755278598594
[287],0.013175129014759299
[302],0.013233479503967152
[311],0.028672480505676386
[339],0.014029108282817485
[414],0.02069585933486128
[439],0.02122273455423521
[476],0.024162176157779835
[523],0.011034067462823859
[534],0.015923531262141636
[549],0.0129428040726365
[590],0.01208814737234451
[593],0.013652489259845808
[605],0.013936442119150506
[678],0.011911880346195116
[784],0.010325899162541848
[825],0.013860770969684773
[741],0.012315815321271106
[957],0.010235468291948314
[1005],0.012773247945135738
[1147],0.01508492022772745
[1328],0.02017444825456764
[1394],0.012650122869209662
[2239],0.018859567052933113
[3271],0.010756209312781335
[12926],0.016281781303982095
[13042],0.010026759386522107
[14099],0.014333064947773425
[15833],0.012895989332697038
[16011],0.015125620151072485
[16218],0.012560798312475722
